Bahnaric,Vietnamese,source,example_id,source_lang,target_lang
"Gak gaep cwngfuj bietdingh aeu caencingq haed saivaq gvaq saedceij, cunghyangh cwngfuj aeu daiqdaeuz guh, cunghyangh bonjgaep ceiok anbaiz demmaj noix gvaq lingz, ndawde gij ceiok mbouj gaenj、 yungh mbouj yungh hix ndaej de aeu gemj 50% doxhwnj.",各级政府必须真正过紧日子，中央政府要带头，中央本级支出安排负增长，其中非急需非刚性支出压减50%以上。,government_work_report,1858,za,zh
"Gak loih cienz gietcienj、cienzcaem ndaej sou hwnjdaeuj caenhliengh sou, dauqcungz anbaiz.",各类结余、沉淀资金要应收尽收、重新安排。,government_work_report,1859,za,zh
"Aeu roengzrengz daezsang caetliengh demgya yauqlwd, gak hangh ceiok bietdingh aeu suenq saeq, itdingh aeu hawj moix bit cienz yungh youq giz ceiq gaenj yungh de, itdingh aeu hawj hawciengz cawjdaej caeuq gyoengqvunz saedsaed caihcaih roxnyinh daengz.",要大力提质增效，各项支出务必精打细算，一定要把每一笔钱都用在刀刃上、紧要处，一定要让市场主体和人民群众有真真切切的感受。,government_work_report,1860,za,zh
Gij hobi cwngcwz onjmaenh de aeu engqgya lingzvued habdoh.,稳健的货币政策要更加灵活适度。,government_work_report,1861,za,zh
"Gyoebhab yungh gij soujduenh gyangqdaemq cienzbwh gyangq leihsik、 caiq daigvanj daengj, bae dazyinx aen soqliengh gunghawj gvangjyi hobi caeuq aen gvaengh ndawbiengz yungzswh demmaj lai gvaq bi'gvaq haujlai.",综合运用降准降息、再贷款等手段，引导广义货币供应量和社会融资规模增速明显高于去年。,government_work_report,1862,za,zh
Itcig hawj yinzminzbi veiqlwd youq gwnz suijbingz hableix bingzyaenx daihdaej onjdingh.,保持人民币汇率在合理均衡水平上基本稳定。,government_work_report,1863,za,zh
"Cauhmoq gij hongdawz hobi cwngcwz ndaej cigsoh ikleih saeddaej ginghci haenx, itdingh aeu doidoengh giyez fuengbienh aeundaej daigvanj, doidoengh leihlwd lienzdaemh doekdaemq.",创新直达实体经济的货币政策工具，务必推动企业便利获得贷款，推动利率持续下行。,government_work_report,1864,za,zh
Aeu cienzmienh gyagiengz aen cwngcwz yunghhong baiz gonq.,就业优先政策要全面强化。,government_work_report,1865,za,zh
Caizcwng、 hobi caeuq douzswh daengj cwngcwz aeu comzrengz haeujcoengh onjdingh yunghhong.,财政、货币和投资等政策要聚力支持稳就业。,government_work_report,1866,za,zh
"Haenqrengz onjdingh gij yunghhong seizneix, gaenxmaenx caiq gyalai yunghhong, coicaenh boux saetnieb de caiq ra ndaej hong guh.",努力稳定现有就业，积极增加新的就业，促进失业人员再就业。,government_work_report,1867,za,zh
"Gak dieg aeu cingleix siusek gij hanhhaed mbouj hableix yunghhong bae, gij guhfap coicaenh yunghhong hab yungh couh yungh, gij banhfap haigvangq yunghhong ndaej yungh couh yungh.",各地要清理取消对就业的不合理限制，促就业举措要应出尽出，拓岗位办法要能用尽用。,government_work_report,1868,za,zh
"Duetgungz dwg gij yinvu cienzmienh laebbaenz aenbiengz siujgangh bietdingh aeu guhbaenz de, aeu dawzmaenh aen biucinj duetgungz seizneix, demgya douzhaeuj banggungz, gyarengz doeksaed gij banhfap banggungz, saedbauj doengh boux lij gungzhoj de ndaej duetgungz caez, laeb caezcienz caeuq caephengz aen gihci bangfuz gamcaek doengh boux dauq gungz de, gyamaenh gij hongbaenz duetgungz.",脱贫是全面建成小康社会必须完成的硬任务，要坚持现行脱贫标准，增加扶贫投入，强化扶贫举措落实，确保剩余贫困人口全部脱贫，健全和执行好返贫人口监测帮扶机制，巩固脱贫成果。,government_work_report,1869,za,zh
"Aeu dwk ndei ciengz ciengq henhoh mbwn gvengq、 raemx saw、 namh seuq, guhbaenz aen moegbiu mboengq ndeu ciengz ciengq hoj gung fuengzceih uqlah.",要打好蓝天、碧水、净土保卫战，实现污染防治攻坚战阶段性目标。,government_work_report,1870,za,zh
"Gyagiengz fuengzre gaemhaed gij yungyiemj hungnaek ndaw lingjyiz ginhyungz daengj, baenzlawz cungj aeu soujmaenh diuz sienq ceiq daemq mbouj ok yiengh yungyiemj baenz roix baenz rangh.",加强金融等领域重大风险防控，坚决守住不发生系统性风险底线。,government_work_report,1871,za,zh
"Bineix gaenq gvaqbae gaenh 5 ndwen, mboengq laeng aeu mbouj cuengqsoeng saekdi ciengzseiz fuengzre gaemhaed binghraq, cagaenj guhndei gak hangh hong hwngfat ginghci caeuq ndawbiengz.",今年已过去近5个月，下一阶段要毫不放松常态化疫情防控，抓紧做好经济社会发展各项工作。,government_work_report,1872,za,zh
"Fatbouh saedhengz cwngcwz, aeu gaeuq rengz youh aeu naemj daengz ndaej laebdaeb yungh, gaenqgawq hingzseiq bienqvaq lij ndaej laeb caezcienz bae, raeuz miz gietsim miz naengzlig guhbaenz gij moegbiu yinvu daengx bi.",出台的政策既保持力度又考虑可持续性，根据形势变化还可完善，我们有决心有能力完成全年目标任务。,government_work_report,1873,za,zh
"Sam、 Gyarengz Saedhengz Hungzgvanh Cwngcwz, Roengzrengz Onjdingh Giyez Baujcang Yunghhong",三、加大宏观政策实施力度，着力稳企业保就业,government_work_report,1874,za,zh
"Yaek baujcang yunghhong caeuq lwgminz gwndaenj, bietdingh aeu hawj baenz ik hawciengz cawjdaej onjdingh, caenhrengz haeujcoengh giyez daegbied dwg giyez rauh iq saeq、 hoh guh seng'eiq banh giyez siucawz hojnanz.",保障就业和民生，必须稳住上亿市场主体，尽力帮助企业特别是中小微企业、个体工商户渡过难关。,government_work_report,1875,za,zh
Gyarengz gemj gvaeh gyangq feiq.,加大减税降费力度。,government_work_report,1876,za,zh
"Sawj gij cwngcwz mboengq seizgan ndeu engq mizyauq, caeuq cidu anbaiz dox giethab, cuengq raemx ciengx bya, bangcoengh hawciengz cawjdaej siu hoj hwngfat.",强化阶段性政策，与制度性安排相结合，放水养鱼，助力市场主体纾困发展。,government_work_report,1877,za,zh
"Laebdaeb caephengz gij cwngcwz bi'gvaq diuzdaemq aen suiqlwd cwnghcizsui caeuq aen beijlwd giyez gyau cienz ciengxlaux baujyiemj, lai gya gemj gvaeh gyangq feiq daihgaiq 5000 ik maenz.",继续执行去年出台的下调增值税税率和企业养老保险费率政策，新增减税降费约5000亿元。,government_work_report,1878,za,zh
"Geizgonq saedhengz gij cwngcwz gemj gvaeh gyangq feiq 6 nyied daej daengz geiz, baudaengz mienx sou gij cienz danhvei gyau yiengh baujyiemj ciengxlaux、 saetnieb、 hongsieng giyez rauh iq saeq, gemjmienx gij cwnghcizsui bouxnabsuiq noix de, mienx sou gij cwnghcizsui fugsaeh lumjbaenz goenggungh gyaudoeng daehyinh、 dozninz gwnndoet、 baeyouz guh'angq、 vwnzva dijyuz daengj, gemjmienx gij hwngfat gihginh minzhangz、 gij cienzhwnqguh baksok, aen geizhanh caephengz de cienzbouh gya raez daengz bineix nienzdaej.",前期出台6月前到期的减税降费政策，包括免征中小微企业养老、失业和工伤保险单位缴费，减免小规模纳税人增值税，免征公共交通运输、餐饮住宿、旅游娱乐、文化体育等服务增值税，减免民航发展基金、港口建设费，执行期限全部延长到今年年底。,government_work_report,1879,za,zh
Gij giyez iq saeq、 hoh guh seng'eiq banh giyez gyaunab sojdwzsui cienzbouh doilaeng daengz bimoq.,小微企业、个体工商户所得税缴纳一律延缓到明年。,government_work_report,1880,za,zh
Yawhgeiq daengx bi caiq gemj diuzrap giyez 2.5 fanh ik maenz.,预计全年为企业新增减负超过2.5万亿元。,government_work_report,1881,za,zh
"Itdingh aeu dawz gij cwngcwz gemj gvaeh gyangq feiq doeksaed daengz giyez bae, louz ndoengfaex heuswd, daengzcog miz fwnz dwk.",要坚决把减税降费政策落到企业，留得青山，赢得未来。,government_work_report,1882,za,zh
Doidoengh gyangqdaemq gij cingzbonj swnghcanj ginghyingz giyez.,推动降低企业生产经营成本。,government_work_report,1883,za,zh
"Gyangqdaemq gij gyaqdienh gunghsanghyez 5%, aen cwngcwz neix gyaraez daengz bineix nienzdaej.",降低工商业电价5%政策延长到今年年底。,government_work_report,1884,za,zh
Gij cienzyungh gvanhdai caeuq conhsen bingzyaenz gyangqdaemq 15%.,宽带和专线平均资费降低15%。,government_work_report,1885,za,zh
"Gemjmienx gij cienzco fangzcanj guekmiz, gikcoi gak loih bouxokco gemjmienx roxnaeuz doilaeng sou cienzco, caemhcaiq hawj cwngcwz bae haeujcoengh.",减免国有房产租金，鼓励各类业主减免或缓收房租，并予政策支持。,government_work_report,1886,za,zh
Itdingh aeu cingjceih yiengh sou cienz famh gvidingh nangqdaengz giyez.,坚决整治涉企违规收费。,government_work_report,1887,za,zh
Gyarengz youq ginhyungz fuengmienh haeujcoengh giyez onjdingh.,强化对稳企业的金融支持。,government_work_report,1888,za,zh
"Gij cwngcwz giyez rauh、 iq、 saeq daigvanj doilaeng boiz bonj hawj leih caiq gyaraez daengz bimoq 3 nyied daej, yiengh daigvanj ndei doh giyez iq saeq haenx ndaej doilaeng boiz couh doilaeng boiz, doiq gizyawz gij daigvanj doengh aen giyez hojnanz doxyaeng doilaeng boiz.",中小微企业贷款延期还本付息政策再延长至明年3月底，对普惠型小微企业贷款应延尽延，对其他困难企业贷款协商延期。,government_work_report,1889,za,zh
"Laebndei aen gihci gikcoi gaujhaed, gikcoi ngaenzhangz gamj daigvanj、nyienh daigvanj、ndaej daigvanj, lai demgya saenqyungh daigvanj、 baez it daigvanj、 caengz boiz bonj hawj leih caiq daigvanj hawj giyez iq saeq, leihyungh ginhyungz gohgi caeuq soqgawq hung gyangqdaemq cingzbonj fugsaeh, dawzcinj fugsaeh.",完善考核激励机制，鼓励银行敢贷、愿贷、能贷，大幅增加小微企业信用贷、首贷、无还本续贷，利用金融科技和大数据降低服务成本，提高服务精准性。,government_work_report,1890,za,zh
Lailai gya cungj yungzswh cwngfuj saenqyungh danhbauj caemhcaiq gyangqdaemq feiqlwd yienhda.,大幅拓展政府性融资担保覆盖面并明显降低费率。,government_work_report,1891,za,zh
Doengh aen sanghyez ngaenzhangz hung lai gya gij daigvanj ndei doh giyez iq saeq aeu sang gvaq 40％.,大型商业银行普惠型小微企业贷款增速要高于40%。,government_work_report,1892,za,zh
Coicaenh caezyungh gij saenqsik saenqyungh nangqdaengz giyez.,促进涉企信用信息共享。,government_work_report,1893,za,zh
Haeujcoengh giyez gyalai yungh caigen yungzswh.,支持企业扩大债券融资。,government_work_report,1894,za,zh
"Gyagiengz gamguenj, fuengzre cienzngaenz ""cienjhoengq"" aeu leih, dwkceih daegdaengq deuz caiq.",加强监管，防止资金“空转”套利，打击恶意逃废债。,government_work_report,1895,za,zh
"Ginhyungz gihgou caeuq gij giyez daigvanj caemh seng caez hwng, gikcoi ngaenzhangz hableix nyienghleih.",金融机构与贷款企业共生共荣，鼓励银行合理让利。,government_work_report,1896,za,zh
"Vih bauj gij cawjdaej hawciengz, itdingh aeu hawj giyez rauh、 iq、 saeq engq yungzheih aeu ndaej daigvanj, itdingh aeu hawj gij cingzbonj gak cungj yungzswh doekdaemq yienhda.",为保市场主体，一定要让中小微企业贷款可获得性明显提高，一定要让综合融资成本明显下降。,government_work_report,1897,za,zh
Siengj caenh banhfap bae onjdingh caeuq gyalai yunghhong.,千方百计稳定和扩大就业。,government_work_report,1898,za,zh
Gyagiengz haeujcoengh hangznieb cungdenj yunghhong、 gyoengq vunz cungdenj miz hong guh.,加强对重点行业、重点群体就业支持。,government_work_report,1899,za,zh
"Bineix gij hagseng doeg sat dayoz de dabdaengz 874 fanh vunz, aeu coicaenh doenggvaq hawciengz dazyinx caeuq ndawbiengz bae yunghhong, dayoz caeuq aen cwngfuj dangdieg cungj aeu daezhawj fugsaeh yunghhong laebdaeb mbouj dingz, hawj gij hanghmoeg fugsaeh caengzdaej lai aeu vunz.",今年高校毕业生达874万人，要促进市场化社会化就业，高校和属地政府都要提供不断线的就业服务，扩大基层服务项目招聘。,government_work_report,1900,za,zh
Anbaiz ndei bouxbing doiok doihbing caeuq baujcang de miz hong guh.,做好退役军人安置和就业保障。,government_work_report,1901,za,zh
Saedhengz aen cwngcwz nungzminzgungh youq dieg yunghhong bingzdaengj aeundaej fugsaeh yunghhong.,实行农民工在就业地平等享受就业服务政策。,government_work_report,1902,za,zh
"Bangcoh gyoengq vunz gunnanz de ra hong guh, lumjbaenz bouxndangcanz、 doengh ranz mbouj miz saek boux miz hong guh de daengj.",帮扶残疾人、零就业家庭等困难群体就业。,government_work_report,1903,za,zh
"Guek raeuz miz baenz ik vunz lingzvued ra hong guh, ndawde baudaengz boux guh honglingz, bineix doiq gij vunz souhaeuj daemq de saedhengz hangh cwngcwz gagnyienh doilaeng gyau cienz sebauj, cienzbouh siu bae gij soucienz hingzcwng saehnieb nangqdaengz yunghhong haenx, hableix ndadingh giz dieg riuzdoengh baijdan.",我国包括零工在内的灵活就业人员数以亿计，今年对低收入人员实行社保费自愿缓缴政策，涉及就业的行政事业性收费全部取消，合理设定流动摊贩经营场所。,government_work_report,1904,za,zh
"Doenggvaq aeu cienz bang sonlienh onjdingh vih hong, lai guh gij sonlienh bonjsaeh najyiengq hawciengz de, gikcoi aeu guhhong dingj sonlienh, caez laeb dieggoek faenyungh sonlienh swnghcanj, bineix bimoq sonlienh bonjsaeh guhhong 3500 fanh vunz baez doxhwnj, gauhciz yenyau lai ciu 200 fanh vunz, aeu hawj engqlai bouxguhhong dinfwngz soemraeh、 ndei ra hong.",资助以训稳岗拓岗，加强面向市场的技能培训，鼓励以工代训，共建共享生产性实训基地，今明两年职业技能培训3500万人次以上，高职院校扩招200万人，要使更多劳动者长技能、好就业。,government_work_report,1905,za,zh
"Seiq、 Baengh Gaijgwz Gikfat Gij Rengzhoengh Hawciengz Cawjdaej, Gyaak Gij Rengznyoengx Moq Hwngfat",四、依靠改革激发市场主体活力，增强发展新动能,government_work_report,1906,za,zh
"Hojnanz deuqnyex yied hung, yied aeu gyalaeg gaijgwz, buqcawz gij gazngaih dijci gihci, gikfat gij rengz doidoengh hwngfat ndawok de.",困难挑战越大，越要深化改革，破除体制机制障碍，激发内生发展动力。,government_work_report,1907,za,zh
"Gyalaeg gaijgwz ""cuengqgienz、 gamguenj、 fugsaeh"".",深化“放管服”改革。,government_work_report,1908,za,zh
"Ciengzseiz guh ndei gij hong fuengzre gaemhaed binghraq le, aeu diuzcingj guhfap、 gemjnoix soujsuz, coicaenh cienzmienh dauq haihong、 dauq haihaw.",在常态化疫情防控下，要调整措施、简化手续，促进全面复工复产、复市复业。,government_work_report,1909,za,zh
"Hawj saehhangh fugsaeh engq lai ndaej youq aen vangj ndeu banh caez, guhdaengz haibanh giyez ndaej youq gwnz vangj banh soujsuz caez.",推动更多服务事项一网通办，做到企业开办全程网上办理。,government_work_report,1910,za,zh
"Cuengqsoeng hanhhaed giz dieg giyez iq saeq、 hoh guh seng'eiq banh giyez daenghgeiq ginghyingz, fuengbienh boux cauhnieb geiqbouh ginghyingz、 gibseiz aeundaej cwngcwz bangfuz.",放宽小微企业、个体工商户登记经营场所限制，便利各类创业者注册经营、及时享受扶持政策。,government_work_report,1911,za,zh
Haeujcoengh gij cienzngaenz giyez hung、 rauh、 iq riuzdoeng hwngfat.,支持大中小企业融通发展。,government_work_report,1912,za,zh
Laebndei aen dijhi saenqyungh ndawbiengz.,完善社会信用体系。,government_work_report,1913,za,zh
"Baengh goengcingq gamguenj henhoh goengbingz beijak, laebdaeb dajcauh yiengh vanzging gaicawx dwg hawciengz dazyinx、 ciuqfap guenjleix、 habngamj gozci haenx.",以公正监管维护公平竞争，持续打造市场化、法治化、国际化营商环境。,government_work_report,1914,za,zh
Doicaenh gij gaijgwz youz hawciengz bae boiqbaij yausu.,推进要素市场化配置改革。,government_work_report,1915,za,zh
"Doidoengh aen ngaenzhangz rauh iq de boujcung swhbwnj caeuq laebndei ceihleix, engq ndei bae fugsaeh giyez rauh iq saeq.",推动中小银行补充资本和完善治理，更好服务中小微企业。,government_work_report,1916,za,zh
"Gaijgwz cangyezbanj caemhcaiq sawqhengz geiqbouh fathengz gujbyau, hwngfat aen hawciengz swhbwnj lai caengzmbaek de.",改革创业板并试点注册制，发展多层次资本市场。,government_work_report,1917,za,zh
Hawj baujyiemj engq ndaej guh baujcang.,强化保险保障功能。,government_work_report,1918,za,zh
Hawj sengjgaep cwngfuj engq miz gienz gag guhcawj guenj dieg dajhwnq.,赋予省级政府建设用地更大自主权。,government_work_report,1919,za,zh
"Coicaenh vunzcaiz riuzdoengh, gungganq gij hawciengz gisuz caeuq soqgawq, gikhoengh gij rengzndumj gak loih yausu.",促进人才流动，培育技术和数据市场，激活各类要素潜能。,government_work_report,1920,za,zh
Hawj gaijgwz swhcanj guekmiz、 giyez guekmiz guh ndaej engq ndei.,提升国资国企改革成效。,government_work_report,1921,za,zh
Haiguh gij hengzdoengh sam bi gaijgwz giyez guekmiz.,实施国企改革三年行动。,government_work_report,1922,za,zh
"Laeb caezcienz aen cidu giyez yienhdaih, laebndei aen dijci gamguenj swhcanj guekmiz, gyalaeg gaijgwz gij sojyoujci doxgyaux.",健全现代企业制度，完善国资监管体制，深化混合所有制改革。,government_work_report,1923,za,zh
Daihdaej guhbaenz faen ok gij ciznwngz ndawbiengz youz giyez guh caeuq gaijgez gij vwndiz gaxgonq louz roengzdaeuj.,基本完成剥离办社会职能和解决历史遗留问题。,government_work_report,1924,za,zh
