Bahnaric,Vietnamese
"Lu sư tung iõk. Hom. Pơgỡp. Kră. Yang 'Bok. Kei-Dei đờng hnam. Abinađap, tah atõk tơ kơpal gre rơmo 'nao; na. Usa pàng. Ahiô dui rơmo hor gre.","Họ đem. Hòm. Bia. Thiên. Chúa từ nhà ông. A-vi-na-đáp đặt lên một cỗ xe mới, rồi ông Út-da và ông Ác-giô đánh xe đi"
Lu sư tõk boih tơ dêh. AsirL thoi minh pôm aseh iè bn cha hoang hơdrồ; lu bơngai Êphraim tèch lu sư boih tơ lu bơngai pom poỴô kữ kă mă lu sư hưch.,"Chính chúng đã lên với Át-sua. Con lừa hoang còn thích sống độc lập, nhưng Ép-ra-im lại tặng quà để có tình nhân."
Lu sư tõk bõk hơu hao pơtơm joh.,Họ bắt đầu ê a hát.
"Lu sư tŏk hloh pah to đak dơsĭ tơ tơring đe. Gerasen. Tơring đe. Gerasen noh pah to đak dơsĭ, pah âu dêh char. Galilê.","Thầy trò ghé thuyền vào vùng đất của người. Ghê-ra-xa, đối diện với miền. Ga-li-lê."
"Lu sư tŏk hloh pah âu dơsĭ boih, na lu sư 'bôh hloi. Yêsu na jet hloi: “Ơ 'Bok. Thây,. Ih năm tơ âu layơ?”.","Khi gặp thấy. Người ở bên kia. Biển. Hồ, họ nói: “Thưa. Thầy,. Thầy đến đây bao giờ vậy?"
Lu sư tŏk pơm kơđông tơ pơlei. Kiriat. Jêrim lăm char. Juđa. Yua kơ thoi noh na đe anăn anih noh pơlei. Mahaneh Đan truh tơ dang ei.,"lên đóng trại tại. Ki-ri-át-Giê-a-rim, trong đất. Giu-đa; nên chỗ đó hãy còn gọi là trại quân Đan cho đến ngày nay; nó ở phía sau. Ki-ri-át-Giê-a-rim."
"Lu sư tŏk thŏng-nan wă năm tơ. Pơlei. Kapernum. Kơplah ei 'năr mơ̆t boih măng mu, mă-lei. Yêsu tam mă jur tơ lu sư ôh na lu sư wơ̆r wă tŏk pah to.",rồi xuống thuyền đi về phía. Ca-phác-na-um bên kia. Biển. Hồ. Trời đã tối mà Đức. Giê-su chưa đến với các ông.
"Lu sư tơblah hăm kon pơlei. Hagrit, kon pơlei. Jetur, kon pơlei. Naphis, păng kon pơlei. Nôđap.","Họ đánh nhau với dân. Ha-ga tại. Giơ-tua,. Na-phít và. Nô-đáp"
"Lu sư tơblẻk. Kră. Yang hâm tơdrong jang lu sư pơm kơnè. . Pàng jĩ lôch hơbuh truh tơ làm lu sư,.","Như vậy họ chọc giận Đức. Chúa. Trời vì những việc làm của họ,. Và ôn-dịch bèn phát ra giữa họ."
"Lu sư tơbăt ăn kơ. Jakôp thoi âu: Âu. Jôsep kon ih/năm ngôi apong tơ ih,. Isơrael adrin iung kơpal giơng.","Người ta báo cho ông. Gia-cóp rằng: ""Có ông. Giu-se, con cụ, đến thăm cụ."" Ông Ít-ra-en cố gượng dậy ngồi trên giường."
Lu sư tơchĕng chă đon roi tơdrong lu sư apo kơ lu buăl sư mơ̆ng na wă kơ kon pơlei. Inh hiơt kơ anăn. Inh thoi lu 'bok yă sư hiơt kơ anăn. Inh kiơ̆ yang. Baal.,"Chúng tưởng rằng những giấc chiêm bao chúng kể cho nhau nghe sẽ làm cho dân. Ta quên danh. Ta, giống như tổ tiên chúng đã quên hẳn danh. Ta mà chỉ nhớ đến. Ba-anh thôi sao"
"Lu sư tơgar iŏk sa gah 'ma mă-lei oei pơngot, lu sư iŏk sa gah 'ngiĕo mă-lei ưh kơ phĭ, đĭ-đăng lu sư sa kon sâu kơdih.","Người ta xẻo bên phải mà vẫn còn đói, ngoạm bên trái mà vẫn chưa no, mỗi người ăn thịt cánh tay mình."
"Lu sư tơguăt 'bar dăng rơbưn maih 'bơ̆t gơwang noh, tơ 'bar pah tơnăp bơnal kơtơh.",cùng cột hai sợi chuyền vàng vào hai khoanh đó.
"Lu sư tơklep băl ưh kơ gơh pleh lê̆,.","Chúng dính chặt vào nhau, thành một khối không thể tách rời."
"Lu sư tơl. Jôsuê. Noh tơdrong mă lu đĭch đam ih băt hơđăl boih,. Kră. Yang 'Bok. Kei-Dei iĕm đei khan kơ. Môis, đĭch đam. Sư gô ăn đĭ char âu kơ lu iĕm păng gô pơlôch đĭ-đăng kon pơlei 'bơ̆t anăp iĕm, na lu nhôn hli dêh, kơ iĕm pơrăm tơdrong arih lu nhôn, lei na lu nhôn pơm thoi noh.","Chúng nó bèn thưa cùng. Giô-suê rằng: Ấy là điều kẻ tôi tớ ông có hay rõ ràng. Giê-hô-va Đức. Chúa. Trời của ông đã phán dặn. Môi-se, tôi tớ. Ngài, biểu ban toàn xứ cho các ông, và diệt hết thảy dân ở trước mặt mình: ấy vậy, chúng tôi vì cớ các ông lấy làm rất sợ hãi cho sự sống mình, nên mới làm như vậy."
"Lu sư tơl dõng:. Lu đĩch đam ih âu đei mợịĩt- 'bar 'nu 'nhồng oh minh pôm 'bă, oei tơ char. Kanaan; na đei minh 'nu oh hiong, oei pă oh hơdruch oei tơ hnam hãm 'bă nhõn.","Họ nói: ""Các tôi tớ ngài là mười hai anh em, chúng tôi là con cùng một cha, ở đất. Ca-na-an. Ðứa út hiện đang ở với cha chúng tôi, còn một đứa thì không còn nữa."""
Lu sư tơl dơ̆ng:. Lu bơngai. Bênjamin mă oei arih dang ei lu sư gơh đei iŏk mŭk tơmam đei adrĕch adrung wă kơ huay pă hiong boih đơ̆ng lăm bơngai. Isơrael.,"Lại tiếp rằng:. Những người còn sống sẽ nhận được sản nghiệp thuộc về. Bên-gia-min, kẻo một chi phái bị truất khỏi. Y-sơ-ra-ên chăng."
"Lu sư tơl khan:. Tơdah lu iĕm wă ba. Hom. Pơgơ̆p. Kră. Yang đe. Isơrael wih 'nĕ kơ năm ba hoh đĕch; iĕm athei chĕp ba tơmam soi wă huai iŏk tơdrong glăi, na lu iĕm gơh klaih păng kư̆m băt yua kơ kiơ. Sư ăn tơdrong gleh truh ling-lang tơ iĕm noh.","Chúng nó đáp:. Nếu các ngươi gởi hòm của Đức. Chúa. Trời của. Y-sơ-ra-ên về, thì chớ gởi đi không; nhưng phải trả cho Đức. Giê-hô-va của lễ chuộc lỗi, rồi các ngươi sẽ được chữa lành, và biết tại cớ sao. Ngài không ngừng giáng họa trên các ngươi."
Lu sư tơl păng khan kơ pơtao thoi âu:,Bấy giờ họ thưa với vua rằng:
"Lu sư tơl thoi âu:. Lu nhôn 'bôh nhen boih. Kră. Yang dei tơgủm dõng ih, na.nhôn pơđâu băl:. Athei dei nỡr pơkăm đởng. Iu nhõn hăm ih, wă kơ lu bỡn pơgờp pôm đon hơdai.","Họ trả lời: ""Chúng tôi đã thấy rõ là Ðức. Chúa ở với ông và chúng tôi nói: phải có một lời thề nguyền giữa chúng ta, giữa chúng tôi và ông. Chúng tôi muốn lập giao ước với ông:"
Lu sư tơl thoi âu: ơ yồng kơdră ưh kơ sĩ thoi ei ôh; lu đĩch dam ih âu wă răt sa 'ba đẽch.,"Họ nói: ""Thưa ngài, không phải đâu! Các tôi tớ ngài đến để mua lương thực."
"Lu sư tơl, lu đĭch đam ih âu đơ̆ng dêh ataih kơtơ̆ng ang kơ anăn. Kră. Yang 'Bok. Kei-Dei ih, yua kơ lu nhôn đei kơtơ̆ng boih đe roi gah. Kră. Yang păng tôm tơdrong. Kră. Yang hlôi pơm boih lăm char Êyiptơ.","Đáp rằng:. Tôi tớ của ông ở từ xứ rất xa đến để tôn trọng danh. Giê-hô-va là Đức. Chúa. Trời của ông; vì chúng tôi có nghe nói về. Ngài, và mọi điều. Ngài đã làm trong xứ Ê-díp-tô;"
Lu sư tơl:. Bợngai noh sư apinh hơlen dêh lu nhôn păng gah tơdrong 'nhõng oh lu hhôn thoi âu: 'Bă hr iẽm hăm oéi arih? Hăm pă đei oh dỡng ưh? Lũ nhôn tơl dôm lu nỡr noh. Na bu băt kơ sư wă pơkă athei lu nhôn thoi âu:. Athei chông ba oh hơdruch iẽm jur tơ âu.,"Họ trả lời: ""Ông ấy hỏi đi hỏi lại về chúng con và họ hàng chúng con; ông ấy nói: ""Cha các người còn sống không? Các người có em không?"". Chúng con cứ theo các câu hỏi ấy mà khai với ông ta. Có ngờ đâu là ông ấy sẽ bảo chúng con: ""Ðưa em các người xuống đây!"""
"Lu sư tơl:. Ih ưh kơ đei hơlĕnh lu nhôn ôh, ưh kơ đei tôn teh lu nhôn păng ưh kơ đei iŏk sa pơgâm đơ̆ng ti đe bu ôh.","Chúng đáp rằng: Ông không có lừa dối chúng tôi, không hành hung cùng chúng tôi, và không nhận lấy chi nơi tay ai hết."
"Lu sư tơl:. Lu nhôn hiôk gô ăn kơ ih lu tơmam noh. Lu sư lơ̆k ao, na đĭ-đăng lu bơngai drŏ-nglo dan gŏp maih đêl lu sư blah iŏk.","Chúng đáp:. Chúng tôi sẵn lòng giao cho ông. Họ trải một áo tơi ra, rồi hết thảy đều ném vào đó những vòng của mình đã đoạt lấy."
"Lu sư tơl:. Nhôn ưh kơgơh pơm thoinoh ôh; athei gô hơdai mă tôm kơ triú akũm tơ âu 'mỡi, na lu nhõn tơgrỗl pơih tơmò tơnglỡp sơỉũng noh na pơnhă khũl trĩu.","Họ đáp: ""Chúng tôi không được làm như vậy, trước khi các đàn vật tụ tập đông đủ; bấy giờ người ta mới lăn tảng đá khỏi miệng giếng, và chúng tôi sẽ cho chiên dê uống."""
Lu sư tơl: Đei minh 'nu bơngai Êyiptơ sư dõng lu nhôn đờng lu khủl bơngai wei triu păng sư kừm sỏ đak tơgùm nhôn pơnhă ăn kơ khùl triu hloi.,"Các cô thưa: ""Có một người. Ai-cập đã cứu chúng con khỏi tay bọn chăn chiên, lại còn múc nước giùm chúng con và cho chiên uống nữa."""
"Lu sư tơl: Ưh ôh, lu nhôn lăp chô̆ ih, năm ba ih tơ lu sư đĕch, nhôn ưh kơ wă pơlôch ih ôh. Thoi noh lu sư chô̆. Samsơn hăm tơlei giĕn 'nao kŭi 'bar dăng păng dui hơtŏk sư đơ̆ng lăm hơgơp tơmo.","Chúng đáp rằng:. Không, chúng ta chỉ muốn trói ngươi, nộp vào tay dân. Phi-li-tin, chớ chẳng muốn giết ngươi đâu. Vậy, chúng bèn trói người bằng hai sợi dây mới, và dắt ra khỏi hang đá."
"Lu sư tơl: “Bơ̆n athei năm blah lu sư, yua kơ lu nhôn 'bôh boih dêh char 'noh teh 'lơ̆ng. Ô! Lu iĕm năm truh tơ noh ưh kơ đei pơm kiơ hloi hă? Bơ̆n 'nĕ kơ hiơ̆, 'nĕ kơ hli bơ̆n dah blah iŏk teh 'noh.","Năm người đáp:. Hè! Hãy đi lên đánh chúng nó, vì chúng tôi có thấy xứ ấy thật lấy làm tốt nhứt. Ủa kìa! Anh em ở đó chẳng làm chi sao? Chớ nên biếng nhác mà đi lên đến chiếm lấy xứ ấy làm sản nghiệp."
Lu sư tơplih-Krã. Yang Ư-Angỉlu sư ijing thoi rup rơmo sa 'nhẽt.,Họ đổi sự vinh-hiển mình. Ra hình-dạng con bò ăn cỏ.
"Lu sư tẽch mũk tơmam,.chùn mir sư, asong băl jên kơ rim 'hu lu sư .kiơ kơ kãl yua. ?","Bàn hét gia-tằi điền-sản mình mà phân-phát cho nhau, tùy sự cần-dùng của từng người."
Lu sư wang inh lơ thoi sut; lu sư gô 'lôch păt thoi ữnh sa bờrhreh. . Hăm anăn. Krà. Yang pơrãm đĩ lu sư.,Họ vây tôi khác nào đàn ong; Họ bị tắt như ngọn lửa gai; . Tôi hủy-diệt chúng nó nhân danh Đức. Giê-hô-va.
"Lu sư wang pơlei. Jêrusalem kơjăp đơ̆ng puăn pah thoi đe wei mir chŭn. Yua kơ pơlei âu iung blah. Inh,”. Kră. Yang khan.","Chúng hãm sát quanh nó như những người gác lúa ngoài đồng. Bởi vì nó đã phản nghịch. Ta,”. CHÚA phán."
"Lu sư wang pơlei noh đunh dĩng truh tơ sơnăm măimơịĩt-rmônh, chăl pơtao. Sêđekia pơgỡr.",Thành bị vây hãm cho đến năm thứ mười một triều vua. Xít-ki-gia-hu.
"Lu sư wang tăp dăr kơ pơlei, lu sư bở teh wă tỗk mỡt lăm pơlei.",Vua đóng trại và đắp chiến luỹ chung quanh để đánh thành
"Lu sư weh tơ pơlei. Gibêah; wă mơ̆t 'bĭch ră, lu sư mơ̆t lăm pơlei boih, ngôi 'bơ̆t cham, đe juăt akŭm ưh kơ đei bu sơng iŏk lu sư mơ̆t 'bĭch tơ lăm hnam lăm măng 'noh.","Chúng bèn quẹo vào thành. Ghi-bê-a đặng ngủ đêm tại đó. Vậy, chúng đi vào, ngồi tại ngoài phố chợ của thành; vì không ai tiếp vào nhà mình đặng cho ở ban đêm."
"Lu sư wih brõk mã-lei ưh kơ tơ klã tơ. Kră. Yang. Tih. Hloh, lu sư kữm thoi hră đe prah rẽng tơ nai. Lu kră pơgỡr lu sư gô;pỡk lôch kơ đaogưm, yua kơ hơpiẽt lu sư pơma hơlẽnh. Tơdrong noh pơỉn kơ đe hiẽk ãr che bơle kơ lu sư tơ lăm char Êyiptơ.","Chúng quay về với cái hư không. Chúng chẳng khác nào cánh cung sai chậy. Thủ lãnh chúng ngã gục dưới lưỡi gươm, vì thốt ra những lời giận dữ; trong đất. Ai-cập, chúng sẽ nên trò cười."
"Lu sư wih brồk tơ. Jakop 'bă lu sư tơ dêh. Kanaan, roi ăn kơ 'bă sư mồng dôm tơdrong truh, thoi âu:","Khi trở về với ông. Gia-cóp, cha họ, ở đất. Ca-na-an, họ thuật lại cho ông mọi việc đã xảy đến với họ; họ nói:"
"Lu sư wă bơtho lu tơdrong juăt 'Bok. Kei-Dei pơkă sơ̆, mă-lei lu sư ưh kơ hlôh wă bơtho thoi yơ. Lu sư khan gơh bơtho tơpă, mă-lei lu sư ưh kơ hlôh wao kơdih sư.","Họ muốn làm thầy dạy luật, nhưng lại không hiểu cả điều mình nói lẫn điều mình xác quyết."
Lu sư wơh bơngai năm chop lăng adrol kơ năm blah tơ. Bethel;c anăn pơlei 'nâu adrol sơ̆ đe krao. Lus.,"Vậy, nhà. Giô-sép sai do thám. Bê-tên; tên thành nầy lúc trước là. Lu-xơ."
"Lu sư wơh bơngai năm khan kơ pơlei. Kiriat. Jêrim, khan lu bơngai. Philistin tung ba pơdrâu boih. Hom. Pơgơ̆p. Kră. Yang, jur năm tơ âu tung iŏk kơ lu iĕm bĕ.","Chúng nó sai sứ đến dân. Ki-ri-át-Giê-a-rim mà nói rằng:. Dân. Phi-li-tin đã đem hòm của Đức. Giê-hô-va về, hãy đi xuống đem nó về nơi các ngươi."
"Lu sư wơh krao akŭm lu yŏng pơgơ̆r đe. Philistin, na khan:. Athei tung ba. Hom. Pơgơ̆p. Kră. Yang 'Bok. Kei-Dei đe. Isơrael, wih ba sư tơ anih sư so lê̆ tơ âu kơnh hli kơ nhôn păng kon pơlei nhôn lôch. Yua kơ kon pơlei krưp; tơ noh. Kră. Yang kư̆m ăn tơdrong gleh phak tih dêh.","Chúng nó sai thỉnh nhóm hết thảy quan trưởng của dân. Phi-li-tin, mà nói rằng:. Hãy khiêng hòm của Đức. Chúa. Trời của. Y-sơ-ra-ên đi, để nó trở về nơi cũ, và chớ làm cho chúng ta và dân sự chúng ta phải chết. Vì trong mọi thành đều có sự kinh khiếp hầu chết; tay Đức. Giê-hô-va giáng họa tại đó cách dữ tợn."
"Lu sư wơh krao akŭm đĭ lu yŏng pơgơ̆r đe. Philistin, na jet:. Bơ̆n wă pơm liơ hăm. Hom. Pơgơ̆p. Kră. Yang 'Bok. Kei-Dei đe. Isơrael âu? Lu yŏng pơgơ̆r tơl khan:. Athei tung. Hom. Pơgơ̆p. Kră. Yang 'Bok. Kei-Dei đe. Isơrael năm ba tơ pơlei. Gat. Na đe năm tung ba. Hom. Pơgơ̆p. Kră. Yang. 'Bok. Kei-Dei đe. Isơrael truh tơ noh.","Chúng sai sứ thỉnh nhóm hết thảy quan trưởng của dân. Phi-li-tin, mà hỏi rằng:. Chúng ta sẽ làm sao về hòm của Đức. Chúa. Trời của. Y-sơ-ra-ên? Các quan trưởng đáp:. Phải đem hòm của Đức. Chúa. Trời của. Y-sơ-ra-ên đến. Gát. Người ta bèn đem hòm của Đức. Chúa. Trời của. Y-sơ-ra-ên đến đó."
Lu sư wơ̆r thŏng-nan ataih dang pơđăm tơdrâu kơsô̆ boih na lu sư 'bôh hloi. Yêsu yak kơpal đak dơsĭ năm jê̆ thŏng-nan lu sư. Lu sư hli krê tơpă.,"Khi đã chèo được chừng năm hoặc sáu cây số, các ông thấy Đức. Giê-su đi trên mặt. Biển. Hồ và đang tới gần thuyền. Các ông hoảng sợ."
"Lu sư wơ̆t kiơ̆ pơm tơdrong kơnê̆ thoi lu 'bok yă lu sư sơ̆, lu bơngai mă sơngah kuă kơ kiơ̆ nơ̆r. Inh tơtă. Lu sư kiơ̆ păng kơkuh kơ yang nai. Adrĕch. Isơrael păng adrĕch. Juđa pơm glăi boih kơ nơ̆r. Inh pơgơ̆p hăm 'bok yă lu sư sơ̆.","Chúng đã trở lại với tội lỗi của tổ tiên chúng thời xa xưa, những kẻ đã không vâng lời. Ta. Chúng đã theo các thần khác và phục vụ các thần ấy. Nhà. I-sơ-ra-ên và nhà. Giu-đa đã bỏ giao ước. Ta, tức giao ước. Ta đã lập với tổ tiên chúng."
Lu sư wờt apinh mă ’bar dỗng thoi âu:,Họ lại đáp rằng:
"Lu sư yak hlổi kơ đak dơsĩ anat dêh, yák rok đak dơsĩ poh-yă, đỡngmoh dơng đôm ỉu đak krong. Nil mă jrũ gô hrẽng kro, inh gô pơrăm lễ. đĩ dôm tợdrong pơang char. Asiri păng 'long jra pơtao Êyiptơ gô hiong đĩ.","Ðức. Chúa sẽ băng qua biển. Ai-cập, sẽ đập tan ba đào ngoài biển cả, khiến mọi chỗ nước sâu trong sông. Nin thành khô cạn. Bấy giờ niềm kiêu hãnh của Át-sua bị hạ xuống và vương trượng của. Ai-cập sẽ bị đẩy xa."
Lu sư yak lăm anê̆ ŭnh. Sư wă phak lê̆ lu bơngai mă ưh kơ băt kơ 'Bok. Kei-Dei păng ưh kơ wă lui yom kơ tơdrong 'nao 'lơ̆ng. Kră. Yang bơ̆n. Yêsu. Krist.,"trong ngọn lửa cháy bừng, để báo oán những kẻ không chịu nhận biết. Thiên. Chúa và những kẻ không vâng theo. Tin. Mừng của. Chúa chúng ta là Đức. Giê-su."
"Lu sư yak năm huay kơ hơtũt băl, yak kiờ tơklă anăp ko'dih kơdih, lu sư kơdâu rok trong anih đei tak hơlă ưh kơ đei lễ trong sư ko’dih.","Chúng chẳng xô đẩy nhau, nhưng tiến thẳng, ai theo đường nấy. Chúng lao qua làn tên mũi đạn, không hề chùn bước."
"Lu sư yak năm tơ anăp ỉu sư rai pran kơtang dêh,. Dĩng truh bờt anăp. Kră. Yang 'Bok. Kei-Dei tơ. Siôn.","Họ đi tới, sức-lực lần lần thêm; . Ai nấy đều ra mắt Đức. Chúa. Trời tại. Si-ôn."
"Lu sư yak năm đơ̆ng gah gơal tŏk truh tơ pơlei tih. Hêbrôn, tơnoh đei. Ahiman,. Sêsai păng. Tanmai, lu kon sâu. Anak oei tơ noh. Đe pơjing pơlei tih. Hêbrôn tơpơh sơnăm adroi kơ pơlei. Sôan lăm char Êyiptơ,.","Họ bắt từ hướng. Nam đi lên, đến thành. Hếp-rôn, là nơi có. A-hi-man,. Sê-sai và. Thanh-mai, con-cài của. A-nác. Vả, thành. Hếp-rôn đã xây từ bảy năm trước. Xô-an, là thành của xứ Ê-díp-tô."
"Lu sư yak trong tơklă pơlei tih, kơdâu rok kơpal dur, mớt tơ lăm hnam, mỡt trong ’măng- ‘mồk thoi lư đe'tơtông.","Chúng đổ xô vào thành, chạy trên tường luỹ; chúng leo lên nhà, vào qua cửa sổ, chẳng khác chi kẻ trộm."
"Lu sư yua kong noh pơm bơlôh jrăng 'bơ̆t 'măng mơ̆t tơ. Bơsŭn. Anih. Akŭm chơnang soi pơm păng kong, hơdrao sư pơm păng kong lu tơmam yua tơ gơ'bang yua lăm chơnang soi.","Họ dùng đồng đó làm lỗ trụ của cửa hội-mạc, bàn-thờ bằng đồng, rá bằng đồng, các đồ phụ-tùng của bàn-thờ;"
Lu sư yua sungpăng mut teh tơpãk pơchah đĩ tơmam pơm păng ’long đetraih pơieL.,Bây giờ chúng nó dùng rìu và búa Đập bể hết thảy vật chạm-trổ.
Lu sư ãn kơ linh wei 'bờt anăp lu krã pơlei na khan thoi âu: “Bơngai âu pơm rùng răng kơnễ tơ pơlei bỡn. Bre sư boììgai. Juđê.,"rổi điệu đến các thượng-quan, mà thưa rằng:. Những người nầy làm rối-loạn thành ta; ắy là người. Giu-đa,"
"Lu sư ôr jơwa thoi dăm-brang akăn, gơhuh nhen dăm-brang mơlôh, lu sư grĕnh chă rôp sa sem bri păng hor ba, ưh kơ đei bu kĕ dŏng pơklaih ôh.","Tiếng chúng rống như sư tử cái, chúng rống lên như sư tử con, chúng gầm lên, bắt mồi, tha đi mà không có ai giật lại."
"Lu sư ôr krao apinh. Kră. Yang:. Lu nhôn đei pơm yoch, yua kơ lu nhôn achăng lê̆. Kră. Yang, na kơkuh kơ yang. Baal păng yang. Astarôt; dang ei, apinh. Ih dŏng pơklaih nhôn đơ̆ng ti bơngai ayăt hăm nhôn, na lu nhôn gô chu kiơ̆ kơ. Ih.","Họ bèn kêu cầu Đức. Giê-hô-va mà rằng:. Chúng tôi đã phạm tội, vì chúng tôi có lìa bỏ Đức. Giê-hô-va, mà hầu việc những. Ba-anh và Át-tạt-tê; nhưng bây giờ, xin giải cứu chúng tôi khỏi tay kẻ thù nghịch chúng tôi, thì chúng tôi sẽ phục sự. Ngài."
