Bahnaric,Vietnamese
"Kră. Yang khan kơiyồng inh thoi âu: “Oei gah 'ma kơ. Inh bẽ! . Dĩng truh tơ. Inh dan ỉu ayảt kơ ih tơ ala kơnơl jỡng ih.”,.","Đức. Giéhổ'va phán 11. V cùng. Chúa tôi rằng:. Hãy ngồi bên hữu ta,. Cho đến chừng ta đặt kẻ thù- nghịch ngươi làm bệ chàn cho ngươi/"
Anhone oh brep khan chơnõng wă prah tổp đĩ kơ brờm amời na tơkoh tơbet lei.,"Anh em hắn định bắn cho hết cả mũi tên rồi bắt đầu chặt, đấm, bảo thế."
ĭnh bĭ chiu yao kơ đe.,"Nếu cần phải đánh nhau, chém giết nhau ta cũng không từ chối."
"Đe gô tơweh lễ ih đờng kon bơngai, ih gô oei hơdai lu sem brem; kữm sa 'nhèt thoi rơmo, dĩng truh tơpơh sơnăm, dĩng mă ih 'blõk băt thoi âu:. Kră. Yang 'Bok. Kei-Dei. Tih hloh pơgởr teh đak kon bơngai pàng sư wă ăn kơ bu mởng kơ sư wă.","ngươi sẽ bị đuổi, không được chung sống với người ta, nhưng phải sống chung với thú vật ngoài đồng, phải ăn cỏ như bò. Ngươi phải chịu như thế suốt bảy thời ròng rã, cho tới lúc ngươi chịu nhận ra rằng Ðấng. Tối. Cao cai trị vương quốc loài người, và. Người trao cho kẻ nào. Người muốn."""
"sư ’blõk ling-lang tơdrong sư pơgồp, nờr sư pơkă truh tơ rơbâu jơhnơr,.","giao ước của. Người, muôn đời nên nhớ kỹ, nhớ lời đã cam kết đến ngàn thế hệ"
"“Iŏk đơ̆ng năr đe pơdơ̆ng sư sơ̆ khơ̆ dang ei pơlei tih âu tơblĕk wă kơ. Inh hil, dĭng. Inh mah pơrăm lê̆ sư đơ̆ng anăp. Inh.","“Từ ngày thành này được dựng nên cho đến nay, nó cứ liên tục chọc cho. Ta giận và phải nổi cơn thịnh nộ, cho nên. Ta sẽ dẹp bỏ nó cho khuất mắt. Ta"
tong.,cánh
Pro mõng ơtõng kơ đẽi?,Cà trắng không có cuống?
Năng năng đe tơhmoi pơ kleng pơklăp.,Tức thì ngọn lửa cháy phừng phực vô cùng khủng khiếp
"Dong noh. Yesu narh to’ toting. Ptflei. Tirtf. Ttf ei. Stf mol ttf hnam de, ku& 3n ttfring ei bat ra, ma-lei de ktfm oei bat ktf. Stf.","Đức. Giê-su đứng dậy, rời nơi đó, đến địa hạt. Tia. Người vào một nhà nọ mà không muốn cho ai biết, nhưng không thể giấu được."
kơ tul long lơ jat.,dốt cây nhiều quá
"Yesu khan: “Inh khan kor iem torpa, bomgai bu achang le hnam stf, 'nhong oh stf, me 'ba stf, kon stf, mir 'ba stf, yua ko stf wd jang tordrong. Inh pdng rd roi‘ tordrong 'nao 'lomg kor de.","Đức. Giê-su nhìn thẳng vào các ông và nói: ""Đối với loài người thì không thể được, nhưng đối với. Thiên. Chúa thì không phải thế, vì đối với. Thiên. Chúa mọi sự đều có thể được."""
pơjing.,thành
"Năm bĕ, anhŏng ŏh ơi!","Tiến lên, anh em ơi!"
"lung be jur nam to?bdrp. Ahap poYao de. IsoYael oei to? po’lei. Samari, dang ei sif oei to? 15m mir homu. Nabot, yua ko? sif idk mir homu 'rioh ko? sif kodih.","Ngươi hãy đứng dậy, xuống gặp. A-kháp, vua Ít-ra-en, ở. Sa-ma-ri. Này, nó đang ở trong vườn nho của. Na-vốt, vì nó đã xuống chiếm đoạt vườn nho ấy."
"Lu sem dơrong kơpal teh, lu sem păr kơpal plẽnh păng lu sem brem adrỗ kơpal teh, lu ka lăm đak dơsĩ, đĩ-đăng gô hli păng chu yom kơ iẽm yua kơ. Inh jao boih lăm ti lu iẽm.","Mọi dã thú, mọi chim trời, mọi giống vật bò dưới đất, và mọi cá biển sẽ phải kinh hãi khiếp sợ các ngươi: chúng được trao vào tay các ngươi."
"Na đơ̆ng noh. Yêsu tơblang kơ bre sư dôm tơdrong đơ̆ng sơ̆p hla bơar 'Bok. Kei-Dei khan lê̆ hơdrol gah tơdrong. Sư, mă đơ̆ng. Môis mă truh tơ đĭ lu bơngai pơtruh nơ̆r 'Bok. Kei-Dei sơ̆.","Rồi bắt đầu từ ông. Mô-sê và tất cả các ngôn sứ,. Người giải thích cho hai ông những gì liên quan đến. Người trong tất cả. Sách. Thánh."
Na đơ̆ng noh blư kơ minh 'nu linh jang 'lơ̆ng đơ̆ng plĕnh jur tơ. Sư wă tơgŭm. Sư.,"Bấy giờ, có thiên sứ tự trời hiện đến tăng sức cho. Người."
"Đe pơm 'batem kơ bỡn.tơmởch bỡn lăm đak, noh dang đe 'bủ bỡn minh pồm bong hăm sư boih. Na 'Bok. Kei-Dei yua mơsêh mơyang sư tơiung arih. Yêsu. Krist đởng lôch, noh vvă khan bỡn đẽi tơdrong arih 'nao ưh pă kiỡ tơdrong so dỡng.","Vậy chúng ta đã bị chôn với. Ngài bởi phép báp-têm trong sự chết. Ngài, hầu cho Đáng. Christ nhờ vinh-hiển của. Cha được từ kẻ chết sống lại thể nào, thì chúng ta cũng sống ưong đời mới thể ấyVì"
Tơ lăm màng mu păng tơdrong hơdah oei lăm. Sư.,và ánh sáng ở với. Người.
"Oei mă alâng ho, lĭngĭnh bia. Sĭn.",Mình ở lại mạnh giỏi nhé.
"Tơdrô ge, tơmam hơ yơ kŭm alơ̆ng.","Rượu cần, thứ nào cũng ngon"
Chŭ-chă mă đe rôp hăm ti đĕch; Mă-lei lu sư oei lăm hnam pơtao.,"Thằn lằn, ta bắt được bằng tay, nhưng nó sống cả nơi đền đài vua chúa."
Đĩ đăng kơ tơruỡ pơj ins. lu đe du kĩch anu tũt gô mỡng kơ đởng anhong. Yơng nc;ăl.,Tất cả mọi hoạt động của những người du kích ở đây đều lệ thuộc vào quyết định của anh. Yơng.
kơ vai ao.,vạt áo
"Kơplah. Yêsu oei năm tơ. Pơlei. Jêrusalem,. Sư năm sơlam dêh char. Samri păng dêh char. Galilê.","Trên đường lên. Giê-ru-sa-lem, Đức. Giê-su đi qua biên giới giữa hai miền. Sa-ma-ri và. Ga-li-lê."
pit.,chuối
ĭnh gơh pơră ăn kơ e thoi yơ.,Làm sao ta có thể nói cho nàng biết.
"Ih hăm chă hơnguang tơmam sa ăn kơ dăm-brang akăn, Ăn kơ kon dăm-brang sa hrăp.","Liệu ngươi có săn được mồi cho sư tử cái, có làm dịu được cơn đói của sư tử con,"
"Gô mờng kơ bu lôcli tôch thôi lei đốch bơih, mă ưh wă lơliơ hơdoi jỡ kon kơnglo ano kon tơmông lei lah.","Đe coi người nào dở chết bỏ thế thôi, dủ sao mình cũng là người nam cho rằng mình là đàn ông giống đực chẳng lẽ thua sao."
"Năng la e xang lơlẽ kơĩnh hơdruh anao iung, tam tôm hơnăm, khõm amoih oei kơ e.",Mọi sự khó khăn khổ sở chàng đã nếm đủ
"Inh hloi tơchẽng bơih, tờng. BDên lôch lei inh kữm ưh kơ gơh arih ôh yua kơ bơloh soh, păng yua kơ hăp chă pơgleh pơhngal kơdih dêh iẽl kiờ kơ inh bôh mah hloh loi kơ tơdrong yoch inh.","Tôi đã nghĩ ngay rằng, nếu. BDên chết thì tôi không thể sông được vì ân hận, và vì sự tự trừng phạt của cô quá mức chịu đựng âối với tôi hơn là tôi nhận thây tội lỗi của mình"
“'Bd. Inh jao an ko. Inh tom tdch to’drong. Minh 'nu 'Ba. Inh dech bat kef. Inh pang minh 'nu. Inh dech bat ko. Sif.,"Cha tôi đã giao phó mọi sự cho tôi. Và không ai biết rõ người. Con, trừ. Chúa. Cha; cũng như không ai biết rõ. Chúa. Cha, trừ người. Con và kẻ mà người. Con muốn mặc khải cho."
"Ahas pợjing. Jadra; Jadra pợịing. Alêmet,. Asmawet păng. Simri; Simri pợjing. Môsa;.","A-khát sinh. Gia-ra,. Gia-ra sinh. A-le-mét, Át-ma-vét,. Dim_x0002_ri; Dim-ri sinh. Mô-xa"
pơlĕi.,làng
Bơngai mă soh athei pih hơbĕn ao sư păng hum; đơ̆ng noh na gơh brŏk mơ̆t tơ gơđông.,"Kẻ nào đứng đốt phải giặt quần-áo mình, tắm mình trong nước, đoạn mới được vào trại-quân."
"Lu stf dong gah ya-nom chep ba gre aseh ttfblah, gre cho’ tomam, ham lu linh. Itf ndm blah ih. Lu stf yua khel, vol mok ktfldm nam blah ih dong rim ttfring. Inh go pojao an ktf lu stf ttfdrong gtfh sek ttflang pang lu stf go sek to'lang ih kio’ ktf khdi juat lu stf.","Chúng sẽ từ phương. Bắc đến đánh ngươi đem theo chiến mã, chiến xa cùng với các dân liên minh với nhau; chúng cho đặt thuẫn, khiên, mũ chiến chung quanh ngươi để đánh ngươi; Ta sẽ trao quyền xét xử cho chúng và chúng sẽ xét xử ngươi tuỳ theo phán quyết của chúng."
"Lơbơngai tep lăm teh gô iung hơđỡr; lu mofnah đei tơdrong arih ling-lang, lu mơ nah gô pũ iỗk tơdrong mơlâu păng pơmat-tat ling-lang.","Trong số những kẻ an nghỉ trong bụi đất, nhiều người sẽ trỗi dậy: người thì để hưởng phúc trường sinh, kẻ thì để chịu ô nhục và bị ghê tởm muôn đời."
côt.,cốt
Abraham iõk akăn-plởng anăn ^1«^. Kêtura.,"Ông Áp-ra-ham lấy thêm một bà vợ nữa, tên là. Cơ-tu-ra."
"Đỡng rỗng kơ dôm lu tơdrong noh, đe roi ăn kơ. Abraham thoi âu: “Duch. Milka gô tơpũ ăn kơ. Nahôr oh ih,.","Sau các việc đó, người ta báo cho ông Áp-ra-ham rằng: ""Này cả bà. Min-ca cũng đã sinh cho ông. Na-kho, em ông, những người con trai, đó là:"
"Inh lui kơ 'Bok. Kei-Dei trŏ thoi. Sư wă, na inh ưh kơ hli. Lu 'bok kơdră inh lui sơ̆ thoi noh mơ̆n. Na inh krao khan kơ 'Bok. Kei-Dei ling-lang wă kơ. Sư tơgŭm ih păng inh kư̆m bơnê kơ. Sư yua kơ ih lui kơjăp.","Tôi tạ ơn. Thiên. Chúa, Đấng tôi phụng thờ với lương tâm trong sạch, theo gót tổ tiên; tôi tạ ơn. Người khi tôi không ngừng nhắc nhở đến anh, trong các lời cầu nguyện của tôi, đêm cũng như ngày."
"Sư iŏk lu rơmă lom klak, mơ'nhao lom klơm, 'bar tŏ boh-lăn păng rơmă sư, đơ̆ng noh. Môis chĕp 'buh tơ kơpal chơnang soi.","Người lấy hết thảy mỡ chài, tấm da mỏng bọc gan, hai trái cật với mỡ của hai trái cật, rồi đem xông trên bàn-thờ."
Đe rôp sư kiỡ thoi 'Bok. Kei-Dei pơkă lễ hơdrol. Lu iẽm pơlôch sư. Lu iẽm athei lu bơngai pơm kơnễ pỡng pơlôch sư tơ 'long pơglang.,Người đó bị nộp theo ý định trước và sự biết trước của Đức. Chúa. Trờij các ngươi đã mượn tay độc- ác taỉ mà đóng đinh. Người trên thậptự-giá- và giết đi.m
UBND huyện. Tây. Sơn phô̆i hơp păng. Sơ. Lao đô̆ng -. Thương 'binh păng xa hô̆i tham mưu. UBND tinh tô chưk. Lê phat đô̆ng. Khĕi hanh đô̆ng 'kiơ khay năp khan ahkơ pưng.,UBND huyện. Tây. Sơn phối hợp với. Sở. Lao động -. Thương binh và. Xã hội tham mưu. UBND tỉnh tổ chức. Lễ phát động. Tháng hành động theo thời gian nói trên
"Mĕ kơtâng kon krao thoi noh sơleng lâm đon, chŏng mĕ duh pơm thoi 'bâr kon khan.","Min-dít rất ngạc nhiên về sự thay đổi đột ngột của con, nhưng cũng cứ làm y như lời con nói."
pơlô.,không lãi
"Na su bĕ 'bi, nhơ̆m hmoi yua kơ tơdrong. Kră. Yang hil oei tam mă weh đơ̆ng bơ̆n.”.","Vì thế hãy mặc tang phục. Than khóc, và kêu van; Vì cơn thịnh nộ của. CHÚA. Không xây khỏi chúng ta.”"
Pơlei Đê. Chơ. Rang đe. Bin dang ei ưh pă đei thoi sỡ bơih.,Làng Đê. Chơ. Rang của. Bin giờ đây không còn âược như xưa nữa.
"Hơ... ơ... Năng. Giông guăng hơ amâu yang đĕch ai, bĭ đei bu yao hơtô̆, mă tơdăm tu krong, mă tơdăm bah krong mă đe guăng guăng đĕch guăng yâp brâp ling hơnăn. Giŏng jat guăng tơdah ang chrah alâng.","Ngoài kia nhìn gương mặt. Giông rất đẹp trai, dáng oai hùng tựa như chàng trai thần linh. Từ vùng hạ nguŏn đến vùng thượng nguŏn có lẽ không tìm đâu ra một người trai hiên ngang, đẹp trai, sáng sủa như chàng. Giông nữa đâu."
"Rơmo băt kơ tơ'ngla, aseh băt kơ bơng 'nhĕt tơ'ngla sư, mă-lei bơngai. Isơrael ưh kơ băt, kon pơlei. Inh ưh kơ hlôh ôh.”.","Con bò còn biết chủ, con lừa còn biết cái máng cỏ nhà chủ nó. Nhưng Ít-ra-en thì không biết, dân. Ta chẳng hiểu gì."
diê].,chắc
inh mỡt hok trễ.,tôi vào học trễ
Inh bơtho tơ'bôh boih kơ ih năr 'nâu; Wă kơ ih đei đon lui gơnang kơ. Kră. Yang.,"Hôm nay thầy muốn dạy con, cả con nữa,để con một niềm tin tưởng vào Ðức. Chúa."
Kră. Yang. Tih. Hloh hăm đei hiôk chơt kiơ tơdah ih arih 'lơ̆ng tơpăt? Hăm đei yua kiơ kơ. Sư dah trong ih yak 'lơ̆ng tôm tơdrong?,"Ðấng. Toàn. Năng được lợi gì khi anh sống công chính,. Người được ích chi khi anh sống vẹn toàn?"
"Ma dêh anu rim sơsờ rans khei, adrol kơ wă tep, hăp năm dờng tơjră bờt amăns pơsar, tap tap ti tơhlâu kơ lu nhap tơtông mă ưh kơ bôh muh măt hlâu hle pêng jơhnơr, mơjĩt jơhnơr ũnh hnam anoh.","Đặc biệt những buổi tôi sáng trăng, trước lúc đi ngủ, bà đứng chống nạnh ngoài cổng, vỗ tay, chỉ vào mặt thằng ăn trộm vô hình mà xỉa xói ba đời, mười đời nhà nó"
Hơ năm inh vă năm tê̆. Sai. Gon.,Năm nay tôi sẽ đi. Sài. Gòn
Mă-lei lu yộng linh. Ammôn khan kơ. Hanun.,thì các tướng lãnh của con cái. Am-mon thưa với vua. Kha-nun rằng
"Ơ dêh char, dêh char, dêh char. Mơ̆ng bĕ nơ̆r. Kră. Yang.","Hỡi đất nước, quê hương, và xứ sở. Hãy nghe lời của. CHÚA!"
"“Inh ko?to?ng boih, 'nau, inh go krao apinh. Krd. Yang 'Bok. Kei-Dei lu iem, wa ko? bat to?drong kio? Kra. Yang bertho khan, inh go roi an ko? lu iem bat, iTh ko? dei on oh.”.","Tôi đã nghe thấy rồi. Này tôi sẽ cầu cùng Ðức. Chúa,. Thiên. Chúa của anh em, như lời anh em xin, và mọi điều Ðức. Chúa đáp lại, tôi sẽ cho anh em biết, không giữ lại một điều nào cả!"""
"ưh kơ nhên jỡ tơpă dah mă apo, mălei inh kơtởng blơ nhẽp đei re tôn chĩng chêng sơangon đỡng yơ wih anoh.","Không rõ là thực hay mơ, nhưng tôi nghe thấp thoáng có tiếng nhạc cồng chiêng não nề từ đâu đó vọng lại"
"Dang ei 'bar sơnăm boih lăm dêh char đei pơngot rơvvẽt păng kữm oei pă pơđăm sơnăm dỡng ưh kơ đei gơh choh pờtăm yă kiơ, ưh kơ đei kẽch, yuă kiơ.","Thật vậy, đây là năm thứ hai có nạn đói trong xứ, và sẽ còn năm năm nữa không cày không gặt."
măng âu inh bôk năng đe hơ suang.,tối nay tôi đi xem người ta tập múa
"Yua ko thoi noh na dang ei apinh ih asong an ko nhon linh ih nam gak bosat. SO ma kojap kotech peng nar noh, hli ko lu bongai pohram pdng. SO poih tOtong idk akau. Yesu na cha roi ko de khan. SO iung arih boih;.","Vậy xin quan lớn truyền canh mộ kỹ càng cho đến ngày thứ ba, kẻo môn đệ hắn đến lấy trộm xác rồi phao trong dân là hắn đã từ cõi chết trỗi dậy."
"Sư năm chă jơ̆p kơ kông groi Êphraim, jơ̆p kơ tơring. Salisa ră, mă-lei ưh kơ 'bôh; na sư năm dơ̆ng jơ̆p kơ tơring. Salim, jơ̆p kơ dêh. Bênjamin, mă-lei kư̆m oei ưh kơ 'bôh 'mơ̆i.","Người đi khắp núi Ép-ra-im, khắp xứ. Sa-li-sa, mà không tìm được; lại trải qua xứ. Sa-lim, xứ. Bên-gia-min, song cũng không gặp."
ơ. Giông ơi!,"Này,. Giông ơi"
"Lu sư ôr krao apinh. Kră. Yang:. Lu nhôn đei pơm yoch, yua kơ lu nhôn achăng lê̆. Kră. Yang, na kơkuh kơ yang. Baal păng yang. Astarôt; dang ei, apinh. Ih dŏng pơklaih nhôn đơ̆ng ti bơngai ayăt hăm nhôn, na lu nhôn gô chu kiơ̆ kơ. Ih.","Họ bèn kêu cầu Đức. Giê-hô-va mà rằng:. Chúng tôi đã phạm tội, vì chúng tôi có lìa bỏ Đức. Giê-hô-va, mà hầu việc những. Ba-anh và Át-tạt-tê; nhưng bây giờ, xin giải cứu chúng tôi khỏi tay kẻ thù nghịch chúng tôi, thì chúng tôi sẽ phục sự. Ngài."
Lam rim sOnam. Solomon stf ra maih dei 'bar-jit 'bar-robau podam-hreng kT.,"Số vàng vua. Sa-lô-môn thu nhập hàng năm là hai mươi ngàn ký,"
Sơnăm. Kră. Yang mơnat ăn đĕc.,Tin. Mừng Được. Giải. Thoát
"Kra. Yang khan ktf inh:. Athei khan le adrol ktf kial arih, ‘tf kon btfngai, athei khan le adrol be ktf kial arih khan: ‘Kra. Yang khan thoi au:. O’ kial arih nAm b£ dong puan pah kial moY dui jtfhngdYn ba ttf akau lu btfngai loch wa ktf lu stf arih.’”.","Người lại bảo tôi: ""Ngươi hãy tuyên sấm gọi thần khí; tuyên sấm đi, hỡi con người! Ngươi hãy nói với thần khí: Ðức. Chúa là. Chúa. Thượng phán thế này:. Từ bốn phương trời, hỡi thần khí, hãy đến thổi vào những người đã chết này cho chúng được hồi sinh."""
biê̆.,hé
Lu idm 'ne kor hieft oh tordrong po’gdrp pefka ma. Inh pojing h3m lu iem 'ne kefkuh kor yang nai.,"Giao Ước. Ta đã lập với các ngươi, các ngươi không được quên; và các ngươi không được kính sợ các thần khác"
"Thoi noh, plẽnh teh păng dĩ-đăng dôm tơmam pojing keh đang boih.",Thế là trời đất cùng với mọi thành phần đã hoàn tất.
Ih-jỡ khềl pẽng lu nhôn. . Kră. Yang 'lỡng rơgoh. Isơrael jở pơtao lu nhôn.,"Vì Đức. Giê-hô-va là cái khiên của chúng tôi, Đấng thánh của. Y-sơ-ra-ên là. Vua. Chúng tôi."
Sôl năm jê̆. Samuel 'bơ̆t 'măng jang pơlei păng khan:. Apinh ih tơ'bôh ăn kơ inh bĕ hnam 'bok mă băt lê̆ adrol tơ yơ.,Sau-lơ đến gần. Sa-mu-ên tại cửa thành mà nói cùng người rằng:. Xin ông hãy chỉ cho tôi nhà của đấng tiên kiến.
jơdrơ̆u .,cái vợt
Tơ chĕng tur dŭ.,Nghĩ thầm
"Thoi âu: ’Nâu inh gô ăn kơ ih pojing hơlỡp hrôh lơ, jing minh adrẽch adrung tih. Inh gô ăn kơ kon sâu ih đei dêh chãr âu. wă arih jang sa ling-lang.","Người đã phán với cha: ""Ðây. Ta làm cho ngươi sinh sôi nảy nở thật nhiều. Ta sẽ làm cho ngươi thành một cộng đồng nhiều dân nước, và sẽ ban đất này cho dòng dõi ngươi về sau làm sở hữu vĩnh viễn"
Đe mil kơ ĭnh.,Nàng cứ nói rõ cho ta biết như thế.
khao.,khảo
"Mă khờ ning mônh, mưh inh jing bơngai juăt kơ prah dam lăm hơnguang sa, inh kữm oei akhan, anoh jỡ anăr hơnguang mă trỗ kơ hơbong đon.","Mãi sau này, khi tôi trở thành tay súng từng trải trong việc săn bắn thú, tôi vẫn cho rằng, đó là cuộc đi săn có ý nghĩa nhất"
"lung khan ko bre. Gom. Iă,. Gom lung khan:","Đến nói cho. Gom. Iă,. Gom lung rằng:"
Bơngai bu chă wă 'mêm kơ jơhngơ̆m 'lơ̆ng rơgoh noh pơma nơ̆r băt mơnat. Gô pơm buăl juăt hăm pơtao.,Ai chuộng lòng thanh khiết và ăn nói dễ thương sẽ được vua nhận làm bạn hữu
"Lu bơngai ei lu mơnah mơ̆t tơ hnam bơngai drŏ-kăn mă ưh kơ hlôh. Lu sư pơtuah bơngai drŏ-kăn ei lui kơ 'Bok. Kei-Dei. Lu bơngai drŏ-kăn ei lu sư băt kơdih đei lơ tơdrong yoch ră mơ̆n, mă-lei lu sư oei hưch tơdrong âu tơdrong to.","Thuộc bọn đó là những kẻ lẻn vào nhà người ta chinh phục thứ đàn bà nhẹ dạ, đầy những tội lỗi và bị đủ thứ đam mê lôi cuốn,"
"Thoi yơ dĩ, pỗ. Se Đak?","Bọn. Nang. Li,. Nang. Lân,. Lũi. Rơwen và. Lơk. Lơr"
"Thoi noh na dôm lu bơ̆n mă lui kơjăp boih bơ̆n athei tơchĕng kơ tơdrong 'noh ling-lang. Tơ̆ng iĕm tơchĕng phara kơ tơdrong 'noh, 'Bok. Kei-Dei. Sư tơ'bôh hloi kơ iĕm tơdrong 'noh, wă kơ iĕm kiơ̆ 'blep thoi tơdrong. Sư.","Vậy tất cả chúng ta là những người hoàn thiện, chúng ta hãy nghĩ như vậy; và giả như có điểm nào anh em nghĩ khác, thì. Thiên. Chúa sẽ mặc khải cho anh em."
