Bahnaric,Vietnamese
tơjôi,dài thòng  (khi dài
gơhmin,ham
'juơt,vết dơ 
huam,đình
puan,bốn
hseh,ngựa
lưu,lưu
gơp trôm kông,hang động
tơhrơk,bậc
hrôih,ban sớm
dak yâu xăng,xăng
lăm kơche ̆ng,ý
ec,ec
mỡng,thám
nơi,tại chỗ
khul mu reh,nhạc công
pơlĕi,bản
erel,cây đậu khấu
gruơk gruơk,tiếng sôi bụng ột ột
tơgrel,gần đứt
niang,uyển
kơbyich,cái đụt
hmă,canh
kâu,tôi
ai,em ơi
kach,gãi
pơluờ,nịnh hót
ngĕng,cứng đầu
tơvvat,bẹt ra
atăm,thêm vào
bĭ oh k,còn em
kơmuh đak,bọt nước
pơkrê,làm sợ hãi
chi tơbăt ăn,đăng kí
kơxă,chà xát
rơnăk,khí giới
bơling,bịch
anel,đầu nguồn
agăm,thuốc độc 
kơchơ̆t,chỗ bắt đầu lên
luil,dầu nhớt
krem dak toh,kem sữa
tivi,ti vi
tơ drong haioh,chuyện thơ
drŏng,chiếc
kơtĕk,đi vào
hke kpô đe hlôm,tù và
đon tơche ̆ng,ý nghĩ
glah,xòe ra
blôl blôl,thình lình nổi lên trên mặt nước
blôl nhô̆p,chỉ vật lớn trong lên hăp xuống
đak pum dơ,nước thải
grei,bặm ngựa
gơbư,cá phá
kơ'dă,cục
kơtual,bướu cây
bôch,một loại mới nhỏ màu đen hoặc màu trắng
nhơ̆t,nhất
dơduir,loanh quanh
tơrũng,ngồii
tơmo pơgâu,đầu rau
bơ ̆  jang,làm việc
gmp,gmp
pôh hơ'nah,hình tượng kì dị 
along kôr hnam,đòn nóc
tơtrĭn,nề
po’lö,cảm sốt
bơ'dăp,tháo luận
hơhơch,quen mùi
kơkơ,ngập ngừng
Rim sơbăn,Hàng năm
lơmơ̆n,nhão
tơwang,vòng quanh
pơ ten lăng,nhận xét
klĕnh,trốn tránh
krônh krônh,khóc ồ ồ
thong,khe suối
pơlĕnh,khí hậu
gơxuơ̆n,củ từ
kơjap,dặc
bơlô,tĩu
phĕt,phảy
jô̆,rù
brül,chồn lớn
kơblô,phùng
hơnih tơ nơm jang mir 'ba,sở nông ngiệp
bơngaí pơma pơm jang hơle`nh,cáo già
agră,khạng
chro đi,lo toan
rơhui,dềnh
chơkăl,gài then
kơpuah,trái không đậu
dak jâu dak yâu,dầu
kơdră kră teh đak,chủ tịch nước
pơxă,làm cho rộng thêm
hơdruh,đuổi bắt nhau
khôm,còng
oaih,chỉ sự nuối tiếc
mât đô,mật độ
lơm tơring,trên địa bàng
brố,sấp
'biơp 'biơp,nhai ngấu nghiến
rơnŭk,bình yên
hơdrôi,suy giảm
hơ iuh,ướt
tar,chẽn
tơgit,quí trọng nhau
blach,cục xương lòi ra ở cổ
lŭng lăng,hư thân 
rơgôn,cột dính lại với nhau
'leng,rụng
atuch,cuối cùng
chơnglôk chơnglak,íới
hrôp,đôi
kơ đŏng pŭng,cái thúng
rơ̆ng ăn drŏ nglo,gả chồng
'bih,con rắn
it tơ,sát
brõk,đi
buch,nhổ
bơdô̆,trú
khĕi tơ pơxat,cúng tháng
chuar,loại cây có gai
pơrô,trang hoang
sơđơ̆ng,xuyến
hiah hiông,rách toạc
'jơ'jah,dột
huôi,giun
gỗ ngoh,nồi com  nồi canh
chrup,lặn xuống
huoh huĕch,những bầu nước không có nắp
amem,yêu
chơkhot,cao chót vót
ngŏnh,thèm
ting gling^,bộ nhạc tre chuyển động bằng nước
chruơt,thành hàng
gât,cai
khin,gan
đang ‘bô,đảng bộ
hơdrăng,mổ
chuai,hình dáng
bơbrŏk,đi đây đó  đi lang thang
rơ pao,vo
pơnũng,cái đục
hek he ̆ch,xé nát
tam mă pơngot,chưa đói
gơxep,vào
tơglẽch,trật xương
'năr chruh kơ̆l,ngày tết
dơdrău,sáu
kroa,rùa
'bơ̆l krau,tiếng gọi
tơgang,cong đuôi
gơdăp,giẫm
'long tŭl,sào chống bè
dang dŏt,quỳ
gơhlô̆i,ngồi nhìn chăm chăm
anay hâu,cái thán chỉ sự tránh móc
kơ'nhrơ̆ng,đứng nghiêm
hôh hô,tiếng cười ha hả
hatưl,cây rừng có quả chua
oai ah yơ,ở đâu
aneh,số mệnh
kong krot,dế
brõ,đàn dây
hơwưi,vồ lấy
pơnge,nhỏng nhẽo
tôch kơ,xong
'yĕr pdơ̆n kơtăp,gà ấp
Kâp,Cấp
alik,nhễ
meo,mèo
pơlong choh jang,thi đua lao động
rơchũk rơchăk,chen lấn nhau giành
hơ'nhơp,chỉ người lông lá đầy mình
lŭ khŭ,tiếng lạch cạch của gỗ
pơdi,nuôi nấng
ngơp,hoà
tơbô,đáng lẽ
dơhlu,thổi
hơmrơ̆ng,chú ý
nâr pơma keh kong,câu hoàn chỉnh
dơgal 'yŏk,chiếm
hdrom,bành
tơmo,cục đá
huong huĕch,nhiều vật dài và cong
pơdăng,vặt
chêng êng chang ang,khêng khạng
pơtõ na chu`n,đo ruộng
khăm lăng ji`,khám bệnh
tău hoa,tàu hỏa
nhi,chúng tôi
chơgăm,chăm chỉ
ayoi,tịch
gơhêm,ngàu
druai,ngại
khŏ kơpơm,trở ngại
Tơmo,Hòn đá
hiĕng,lo lắng
hyot kơtĕch,rứt
'miêu,bên trái
đon gah ama,tai phải
kom,gom lại một chỗ
tơ'nglel,đâu trần
'blê 'bla,người
thuân,thuần
phat,cây nứa
blông blông,chỉ ngọn lửa cháu tập dùng
khưi khai,nhiều món ăn ngon bầy trên bàn
dơheng,hơ lửa
kơdok,giấu diếm
'bleh,dây loại dây rừng có củ trên dây
pơphoih,làm cho luông công
btftö,ngu dốt
bing,hòn
tơbũk,dìm xuống
nor,cây lúa
tơhao,trèo lên nhau
pru,chụm củi
bŏk,đẽo khoét cây
bơ'blôm,tăng bỗ
meng,g
chơhmŏk,cái muỗng
det,vắt
pruh,phun nước 
tơproch,bị rách te
pơlih,ngữ
pơ'ngơm,ngâm trong nước
chơ'net,nằm có quắp
'jrông,tinh
lơ̆m rim tơdrong,trong các lĩnh vực
bơ'dông,bay bóng
hơpơi,van xin
td'ngam,răng hàm
dôm yơ,mấy
chôih,thử xem
lia,chìa ra
chơchrŭk,chỉ nước đổ xuống ào ào
gôp,tấm vấn giống như chiếc sõng để che mộ
pơya,dưa leo
phươc,phước
lĕk,cù
gơlŭng gơlăng,người đông đảo
brŏ,đan
rơlôh,lở dở
phơu phơu,tiếng hò reo
pơ'lăng pơ'lăi,may mắn một cách tình cờ
alô,a lô
oĕi tŏk bŏk,ớ giữa
hanhŭk,xum xuê tủa xuống
brai trăm pơgăm,vật trang trí cừa
hưch,hò
hơ'ngưi,choáng
gugul,một loại cây có nhựa thơm
drô̆,một mình
'bŏu,giác
guga,thanh long
tuôi,vác
kră pơlĕi,trưởng bản
tơtrok,tham gia
hư,bị hư
bah,sứt
'blonh,táy
giaĭ,có hại
mơmăp,tích
bek đak toh alâng,bụ sữa
pơdơ kla,hoà n trá
hơklŭp,úp xuống
jring,cột cửa
bôn,bắp thịt ở cánh cánh gà
tơplih anih jang sa,du canh
bo,chim nhồi trấu
pơgey,làm chứng
kơdông yang,cây rau trai
chơdeh,món thịt bò băm
kơsep,bứt
brôch,một loại chim như đa đa
tơji,đáng
tợịoh,mổ nhau 
tẽnh lơluẽnh,ngã chổng vó lên trời
rơkuk,chim quốc
hre`p,bí mật
grop,cạn hết
tơ grôn tơgram,gồ ghề
'bar,ba
kơhne,vó cá
tơhũt,mập lùn
chơloh,chọc
blŏl,thình lình xuất hiện
hơpĭng,nọc độc
jĭ bŏ,bệnh quai bị
phơih,theo kịp
hanhŭ hơdang,cây me đất
pơgang kơting đõk,cao khỉ
gơngar,ong ruồi nhỏ
hlŭt,lún xuống
bĕ,hái
pơlẽngjep,chảng hảng
hơngong,tha mồi
lương,lương
atơ̆t,giáp
'ră tơ'ră,rớt
pơhoăng,thả xuống
bơbo`ng,cái bình bầu
'bum,đậu
gơlĕng,cây có hạt nhỏ màu trắng
pơ tơm ăn pơ đĭ,quyết toán
bơ̆,cất
kơmoh,cán cày
gơnĕt,nhét kín lại
lơlok,càu nhàu
hơnglah,ngã
pơlăk,cằn
pơjĭldih,húc
bơdô̆ 'mi,trú mưa
rơlek,mưu tính
pơh'ngial,thoắt
hơ an hao,khung cửi
chu chi,cố gắng hết sức
fir fir,tiếng thanh gỗ đập vào vải phành phạch khi dệt
dân kuân tư vê,dân quân tự vệ
'juơh,thẳng tắp
rơbẽk,tả
rơhău,xui
'dŏr 'dŏr,mạch máu chảy
thiê nghiêm,thí nghiệm
pơranh,ỏng
gơlăr,bộ lạc ở liền đông nam pleiku
mă minh jĭt,thứ mười
'năr brư,ngày xấu
blŏng xễ,ỉ sao hôm
bi ̆ ch tep,nằm ngu ̆
bơyỡng,đi tiểu tiện
tech bơdro,kinh doanh
đe yoh,nít
pơ tŏ hơyuh,nhiệt độ
giông,cây sao
pơnâr măt mêng,cánh bướm
pơgrŭn,lên cơn
hơ'môi,chỉ thoi độ lạnh lùng
akŏi,loại kê địa phương
jĭ chin,cùi
bar ró bô̆u,hai ngàn
'lơ̆t,không biết xấu hổ
kơnhah kơnhơch,thấy thoáng qua
bơnhau bơnhăp,chỉ tung người la ó
jơdri,hoa mai
adruk,nhảy xuống
po'tơn oă plei,kết trái
jap,liên lạc viên
hrah,ben
pơ ma to`xe`,bớt lời
lỡn,đất sét
nhŭnh nhĕnh,vò quần áo
'bleng,ngập nước
pơlao,bãi cát
pơblep,quá tải
jơnglơng,cọc
tơbôl,vật tròn nhỏ
'brẽk 'brẽk,tiếng cây sắp rẫy kêu răng rắc
tơ'long,nâng tầm bắn
yang đak ,thần nước
hơnĭl,trinh nguyên
kâl,tai người
chah,giữ bớt phần dơ của lá tranh
'brữ kơnĕ,xấu xa
anhơi,khoe
sibo ̆ ng,xà phòng
chơlă,không
pơlỡng,cải thiện
kiêng,kiện
bôk bôk,màu xám xám
hŏnh hep,tóp
thư năng kah,nếm
suât,xuất
kơtăp klao bơbe,dái dê
rơhel,làm mãi không xong
hơkap,bầy
chơwê̆,sưng vù
jơnôt,cây ngành ngạnh xanh
pơ'bet,đâm chém nhau
anăk,bay thò
pơjăm,không có bao nhiêu
mơnăk,lao dệt vải
'nhĭk,nhơn
pơgrŭk pơgrăk,tiếng rầm rầm
tyê,tý
lei,làng
nơnŭng,con lươn
'nol,cỡn
rơga,đối đá
kơ'nơl,gót chân
hnam tĕch bơgang,nhà thuốc
kơching dung,bùa nghĩa làm tê liệt kẻ trộm
'blil blol,trò chơi trẻ em
tơvvẽch,chệch hướng
hơ `ngiăng,vai
nơ̆,thoai
kơđoh kram,cái nan tre
lĕi,vậy
an toan,an toàn
ger adrêch,hạt giống
tơdrep,tàn cây nhỏ
thô̆ng,thống
hŭl,đứt
mu pơ xrăm,học sinh
dơxôm,bùi nhùi
hơkŏu,vạt
măt mêng dreng,bướm vàng
phăt,tức bụng
lang tang,mênh mông
'ngen 'ngon,lắc cổ qua lại
'dik 'dôk,lên xuống
lau,bệnh lâu
chơ'ba,cháng cây
Yua noh,Vì vậy
blam,vết bầm
ngut,ngọn núi phía đông
kơđeh tơteh,thấp
'na,chớ
so nglŏng tung yă,ngân hà
mơh ăn bơngai lôch,cơm cúng
niê̆m,niệm
trôm hlŏng đak,cống
sp,sp
hop,họp
păk jang,cây đã chặt đứt gốc
kơpen,cái khố
kơpaih,bông
'bĕp,bép xép
pĭng,biết đâu
pơ lô ch pơđĩ,diệt vong
kơsơ̆ hyưm hyưm,xế chiều
pơ tăm,cấy
tõng,xúc
bơ nuôi hnam,nóc nhà
'lang,măng
nhân iŏk yŏng,nhận chức
bônh,dễ
'blĕk 'blŏk,đổi ý bất thường
chroah,lóc
hơyăt,kẻ địch
chơkho` along,guốc
pôk hla ar,bầu cử
harôt,cơn sốt do bệnh khác gây nên
chơđong,bẫy lớn
'bêl,bộ phận sinh dục nữ
hlơr,trẻo
adrang,đuổi đi
che sut cơ'bang găm,giẻ lau bảng
pơlat,làm mỏng lại
ngơ̆p,ngập
eng,bằng lòng
biay,nói
geh geh goh goh,đủ thứ việc
piơng,lé
druĕi,ngán
pơmil,làm cho giận
rơjơy,qur dùi
hơwih,đi kiếm ăn
hnam pơ nă,nhà tù
püt,vun
chŭp,vốc
wă mă tôm,mãn nguyện
jăr jô,cây hà thủ ô
'bơ'bot,rờ rẫm
bơnăt đak,cái đập nước
gơweu,vểnh môi
pơ nhan mơh,bát cơm
pơ ma hơ lĕnh,bốc phét
'bur,cháy ngầm
prek prẹk,tiếng ỉa chảy
rơmlunh,mập phì
kơpô kŏk,con trâu trắng
kơchom,khe núi hẹp
rơbâu,ngàn
jơblan,đẹp trai
keh ,dê rừng
chơchơ̆t,chơchoh
anhĕng,tị
kơdơ̆u hli,chạy trốn
'bok gah kơdrăng,ông nội
tỉk tõk,tiếng tích tắc của đồng hồ
kơxong,cao và rộng
ĭch kơ pô,phân trâu
rơcứng,sườn đồi
kiel,đít
khen,khèn
to ̆ k io ̆ k,vay
dơgơ̆,gẫy
hla kơ,cờ
abai,ghè có miệng rộng
chom,hóc
thuât,thuật
hơ jŏm 'nhik,rèn cuốc
anhă,cái vó bắt cá
pơ'nglơh,xóa nợ
rơhlơk,phâ't
pơm 'beng 'bŏng,đánh bạc
gơ̆k,rào chung quanh mồ mả
phuk,ôi
ưh kơ ameh,ngao ngán
duit,xanh
pơyuh,nấu sôi
tơlũm wang,bao vây  
đu,ngớ ngẩn
tơ`p li hle,cải tiến
'blep,khít
tơkuăr,ôm vai nhau
ha'nih,thịt đạc
nhaih,rút củi 
hiot,ngay lập tức
kơpăng wang wơch,âm vang
kĭ hla ar tơdrong,ký sắc lệnh
minh 'mang ghih,một lúc
hơnŭk,sung sướng
ktfjül,phịch
gơ̆ng,cột trâu vào cây nêu để giết thịt
'yŏk chơtŭ,vờn
gơnŏm,bùa giải trừ bùa ếm
hơhuel,không có gì hết
chăl,chặt thành khúc ngắn
thơi yan,thời gian
kơjăt,liên hệ tình dục ngoài hôn nhân
chăn,bẫy tập để bắt cá
'dă,đố
plĕi tơneh,quả đu đủ
dơnong,chiều cao
pơtăp,dặn dò
hơleng,loại cây rừng có lá chua ăn được
kơtăp klao,dái
kuan,cái quét
hơkum,đoàn
jang rong,nghề chăn nuôi
rơhrũk rơhrăk,tiếng người hay vật chạy thình thịch
bơngai nưih sơhngơ̆m,dũng sĩ
hanh,mừng
hơpă,cá sắc
nâr tơangla kơdih,chủ ngữ
pơyẽ,làm nhỏ lại
tơhning,che khuất
chơchưi,chỉ mức nước dâng lên
khôn kheŭ,hiền lành
ưh kơrtam băt,bất ngờ
nguyên vât liêu,nguyên vật liệu
hrŭm,rau dền
pưnhôm tơmưt,tập trung vào
song,cho
'biên chi sô̆ gre,biển số xe
chuơ̆k,nhảy vật lên khỏi mặt nước
kotum,tập thể
blŏch,vuốt
hơ ar chih thư,bức thư
deh,bức
ưh kơ trŏ,không đúng
kueng,chặn quanh
pơpơm loeh,giả vờ chết
rơdô rơda,thõng xuống
ken đĕch ,bé nhỏ
rơhõi,lộ hàm răng đẹp
kơtrol,chàng hiu
bro ̆ k tơ hnam,về nhà
guăi,khèo lấy bằng móc
aglăk,nói khích bác
pêng kôt,lễ hiện xuống
chăng hơ,mặc kệ nó
tơxep,ngắt véo nhau
btíxỗ,rủ nhau
kơkŭn,chỉ xếp chân lại
long hơ bo,cây ngô
pơ'de,ung
krôp,bộc
khan,cáo
bling,bùng
pơjrak,chặn lại
chrơp,lạ
towng jơ hngơ̆m,lượng sức
bô̆k klă jal,đi chài
blơ̆t,lì lợm
ka'bâp,giập
ke ̆ t keng,la liệt
pơat,đám hỏi
'băng,bùa ngải
tơrôp,rượt nhau
pơp,tiếng bốp bốp
năm arŏng arong,lùi
hơpo,chiêm bao
nghiên,nghiên
chăt lom,kéo da non
tơ'bă,vừa khi
'mi prăng măng sơđah,mưa thuận gió hòa
tơhlõng,gông mang gông
plai nuih,tim
giâm,giâm
kơ thơ hla ar bơnê,thư chúc mừng
kơ'dum,cái nong
kơ'dơh,bẩy lên
'mĕt,bóp
abŏu,ôc
hơchŭ,đụng phải
klăm klu,tối mịt
bơrơng,dìu dắt
anih wĕi tơdrong bơtho,phòng giáo dục đào tạo
jơûaú dêh,đẩy mạnh
pơhôch,nhân vật hoang đường
bok tho bơr bŏyong,sư sãi
klung,chao
kơlap,mối có cánh
tơbơrtơbăr,vương vãi
tơangot,xát
'blop,liêm
dăn,khụ
phŏng ka,bong bóng cá
kơkŭl,quấn lại
hul,mồ
nơ̆r pơma pơrŏ,ca dao
chơng,dẫn dắt
rơlah,xẻ thịt
rơmuổn,rơmỡn
prăn,đặt bẫy bằng cách đặt mồi
kơ'nĕk,nấc
blah along u`nh,bổ củi
rơpa rơpu,gây phiền phức
bün,đặt ân
pit muh,khẩu trang
bơngai pơm iông,đại ca
hiep,mút
sư̆ anhơl,biết ơn
thơthữt,thơm phức
kơkel,suýt nữa
pơle ̆ i so,làng cu ̆
klang kơt,bù nhìn đuổi chim
tơlur,quyết tâm 
kơbah,thiếu thốn
blar,giải thích
yuô lơnhư,vì sao
kơmlen,tẹt
'long,cái
chơnơng,của gà
pơngo,bắt ai đứng chờ 
wing măt,ngợp
kơ̆i sô̆,cây số
hơwơ̆t,trổ bông
gơ̆t,giữ chặt
kơdren,khoác lác
ayuh,gió lạnh
băch,chặt xiên
trôl,hoả
hmŭm hmăm,ngồi quây quần bên nhau
bơ'joi,nối tiếp
kuăt,ghi tạc
hnih'yok,bưu điện
mơkoh,khó tính
pơjil,húc nhau
bơngai juăt,người quen
tơkơĭ,ghếnh
dơi wơi,dụng cụ cuốn chỉ
tơ hlê,bông hoa
âr,xôn
'ngial,thoăn
lut,tràn vào
pơ'dom,dính bẩn
atô,bầu cắt bớt để đựng mồi câu cá hay đựng gạo
kơjơ̆,sườn núi
tơ'buah,khiến cho tiếc rẻ
rơrữm,tiếng cây lớn ngã 
bĭ lah 'boh,xa lạ
tram xa ,trạm xá
ưh kơ ngeh,hoài nghi
cau,cau
hơwing,bệnh kinh phong
rùk khũk,chan
to'wer tơwei,chăm sóc dẫn nhau
tơlõ,cái dùi
adrach,chăn nuôi
tơm gơgŏnh,lần đầu ticn
tơbroch,rơi vãi
ataih kơ hnam,xa nhà
kơtao,cây mía
rơdố,đi đôi
tơchang,mong mỏi
gơdơ̆u,ẩn
pral,liệt
răm,hư hại
dyŏng,nữ
tơbẽnh,uốn tóc
tơ hưch dih băl,ái an
rơyuh teng neng,rung chuông
hơnuh ŭnh,tro
tak mặt,gọi tên tộc
gieng,nhật
kơtuơ̆l,cục đất
mương,mương
Lơmjơ yâu,Thời gian qua
ade,một loại lồ ô
tơ'yung sŏk,xù lông
'nhăm,heo rừng
đưng rŏng 'nơ̆u,sau đây
Mơu,Nấm
akon,thót
hum đak tơxĭ,tắm biển
hom,hom
tah tai,ngồi thả thông chân  
pŭn,mắn
hơdơ̆r,nhớ lại
kơmôl,mắc cở
'bơ̆t,nắn
chŭng,cùng nhau
pơđăp 'bai pơhrăm,dàn bài
hơtơ̆p,đâm thọc
so ̆ k sop tơ hăng,lông măng
tah rang,san sa chút ít
hơtơih,vấp
pơxuỡt pơxuăt,đi đi lại lại
pel,kiên trì
greh,cào nhẹ để ra hiệu
reh tơ dru,tấu nhạc
jơdroi,chặn khúc sông cạn 
kieo,giắt vào thắt lưng
cheo,khoét
jre`nh,nến
kơ măng mô̆t,buổi tối
kơhuơl,trắng xám
kơluang,trắng bốc
tơja bơluk bơluk,nói lảm nhảm
jŏ,dành
gial,đưa
tơnglăng,tố cáo gian
mingpah,một phần
kơchuh mŭm,ngã chúi mặt xuống đất
kơchuei,xoáy trên đầu
danh muk,danh mục
kông khai,công khai
trom,cái vòi
blĕp,khăng
kơkuĕl,vòi vĩnh
anhang,vang
klang grở ă,đai bàns
trep iõk pham,hút máu
'brơt,khè
anăng,lốì
jang mir minh tơmâng,định canh
jơro,giơ
tơkah,tôn trọng nhau
pơkut,giỗ đan bằng tre
kơnieo,eo lưng
hơyơ̆l,bị rôp
boh boh,bò bò
dôl,cái phao
bơ'blĕnh,con chừng
kơ pen hrô̆p 'năr 'dek,khố mặc ngày thường
đunh đunh,thỉnh thoảng
hiĕp,nuôi
bơĭ lơĭ,đót
tơnut,chấu
'ngơ̆i 'ngơ̆i,dáng đi lững thững
hruôch,dẹt
'nglơch,trọc đầu
blŭeg blong,chỉ bụng ỏng
chĕng iŏk bri,lấy rừng
rơgah,mỗi
kuêh kuêl,nói to tiếng
phăk,giam
phô,phổ
ple ̆i nâr pơma tơ til,liên từ
kơ'ngong,cao khều
plŭt,xuất hiện thình lình
ât,lưỡng
hapha,loại chuối giống chuối lên
goh,một loại chim sẽ đầu có lông đen
blôm,núi (mít
gĭn găr,tiếng chim vỗ cánh vù vù
yan tơ tŏ,ôn đới
hơplăng,cây sả
'brau,lành bẹnh
pơ pơm tep,sự ngủ
lơla,con dán
jơhơih,dốc thẳng đứng
hua huăi,nghe loáng thoáng
suang rơmuăn,múa mềm mại
oĕi pơma dih băl,đàm thoại
thôn,thôn
kôih,cạo
chêng klŏng,chiêng cải tiến
hnhơ,xúm
hơpluch,lời lãi
rak muh măt,tái mặt
sơangol,tang
blưnhip,lấp bóng
jăp,túm
cươm,cườm
jơmech,dọn dẹp
ka đak tơxi`,cá biển
hơkăl,huyệt
pơtôch,kết thúc
grih,nhiều
hơnihjangtih,điền
hmĕk,lại mặt
khoa hnam trưng,hiệu trưởng
‘long pơtăm,cây trồng
bă kơ drăng,cha chồng
kli,môn rùng
bơng,máng gỗ
hơmray,chỉ ăn mặc rách rưới
hla du,dù
'nŏk,cụt
buluch,một bãi nhỏ
chrĕ,võn vẹn
adoi,cũng
gơlơ̆p,lấp đầy
bơlang kai,chích chòe
tơmoi,khách
joy,hươu
tơpeng,xo nhau
bơngai kră ŭnh,người chủ
chem,bò húc đất
iĕr bri,con gà rừng
hơnglao,nấc thang
¡,ba đời
pơm sa,làm ăn
gơ'dươ̆ng,sạn thận
kol,thất nút dây
pdơnang,tiêu
hiak,chụp lấy
lit,hốt hoảng khiếp đảm
rơngăt,chết lúc mới lọt lòng
gơgoh,trợn mắt nhìn
phanh,cướp cò
pơtit,bị chai
klan,sên nước
chrâu,hoa ra
hiơh,bén lửa nhanh
hơwin,cứng lòng tin
bơbeh,làm cho quen
hiơ,dụng có kéo sợi
pơxẽnh,gây chuyện
tơhlu,hà
axxong pơm 'bar,chia đôi
kơnơn,nền
lơluĕnh,không còn gì trong nhà
phôrn,đánh rắm
kơtuah,quát
rang reh,lỗ nhỏ chưa ở vách
chĕp lơ̆m 'don,thuộc lòng
groak,tiếng sôi bụng
hroĕk tơhrĕk,xếp hàng nối đuôi nhau
hơ'brưt,chỉ trộn lẫn
hayơnh,đói lả
bơhoai,giải thoát
hno`ng,khuôn
angŏi,bổ hóng
thâi,dược
hơnel,đầu tiên
lĕl,âm vật
jơjỡng,rước kiệu
chrĕng,vọng
rơhal,niềm nở
chĕn,cái ly
đak dơxĭ ân đô,ấn độ dương
ploh tơ 'yung,lệnh
hơ jŏm săng,rèn dao
giaih,sét
brol,nghẹn
mơnuih mu cham,người khơme
hơlŭng,hố
anih kơdră bơtho pơjing,bộ giáo dục
chơbĭ,túi xách
duch pơ tho,cô giáo
kơdrâu,lá suốt cá
tơhut,lõm vào
hơkâu,đầu tiên đầu mùa
diê̆,vẹt
sem kơtơp ,chim cu
kơtiêng,hè
kơni,đàn dân tộc
'nhrui,tùm
guam,cảm giác hơi tê tê ở hàm
pơjô̆,cây rui
sơmaih,cầu cứu
tơ lĕi tân,dây lưng
pha jrai,một loại chuối chua
hơhul,cáu gắt
drău,bảy
'biêu,biểu
tơkangõ,đầu rau
kơlơ̆ng hơ̆ng,ong vò vẽ
toi thiêu,tối thiểu
'bạ,lúa
drakan'ie,cô bé
gơglŏng,chỉ lửa nhỏ
jueng,tránh đường
black,yết hầu
huek,nhớ nhung
an toan đô xa,attp
chơ'beh,khêu
thuôk kơ'ne,bả chuột
dui dih bơl,dìu nhau
lôl,bềnh
mơyang,thiên thần
'brĕng,cảm giác
por tơyông,xôi
hlong,tỏ
dơbeh,gạt
brâk,mủi lòng
'joi,liên tiếp
thơĭ,thời
gơnar,con sùng
kơrĕt,ghẻ lở
brẽk,mới lú kim ơleia
lŭk lĭk,chưa biết cách sử dụng
hơ anơ̆r praih,thức tỉnh
gơleng,liếc mắt nhìn
chui,phì
pơ'blep,làm vừa lòng
gung geng,hất hay xô đẩy bằng cùi chỏ
glơi,bơi
doan,người có uy
pơhŏnh,làm héo
rôm,gầm nhà sần
dơ dui ̆ nh,loay hoay
poh yă tih,sóng thần
pơxruh,cắt bớt
bum blang,mì
pŏp,nấm hạt mít
pơtổt,chắn lại đi
'dung,lâu
aă,cho uống
đak toh rơmo,sữa bò
povat,đŭ bữa nay
bơplênh,nguy hiểm
tơngăm,quan trọng
hơlen,chi li
lu ayăt,kẻ thù
wơvit,vùn vụt
tơnăng xa,bắt cá
lơ̆m tơring tinh,trên địa bàn tỉnh
jal,chài
bowling,muốn
pơdoh,cái nôi
tơnỗ,gan dạ
kơ kuh kơ mih,chào bác
tap,tát
cham ngôi sok iĕr,sân cầu lông
chiêng,chiêng
wĕi tơ to,ở kia
jơnuat,joaih
'brônh,ri
apih,đổi
ao do dui ti tai,áo thun tay dài
ak,ác
'nhŭ hla kai,dưa
'nhon,khoeo
achăm,giòn
'bak,làm dấu
tơgai,đính hôn
bui,nhộn
hơmŏl,khúc củi
pơgit,dạy dỗ
bơhnar,ba na
hơmanh,tức giùm
'dŏk,gì
pơchẽ,giả tạo
vât tư,vật tư
bơxữ,di lại của cải thưa kơ
jơdrap,cái thuổng
lŏk,con đom đóm
Yam Đôk,Giám Đốc
hyôk,hài
liêm,dáng
phĭ,phí
kơjach,lấy đà nhảy
hơkă,cái gùi
kơnhrao,cao lêu đêu
tơrăi,bung ra
drĭ,xê dịch
pơtĕp,lồng ghép
hoăi,đáng kiếm
hơtư̆,nhận làm
tơglăng,nằm lăn lộn
chĕch,chỉ mực nước bất đầu dâng lên
kơkuh hưch hanh,chào mừng
mon dră kăn,cháu gái
bơlăm,bàn tán
hâ̆u,hậu
hrŭm jĕl,rau đền không gai
gơ'ngŏnh,cúi gầm mặt
kon kông,dân tộc thiểu số
ei,như
tơhoah,sứt mẻ  
hẽng,loét
tơting,thúc
sư̆ amăn,tích trữ
hơbĕr,mách lẻo
kơchôp rơ mo,móng bò
tơpu,ổ
'bunh,đơn
rd'mei,rách rưới
chơ choh kơ ting,băm xương
chơnoi,ống đựng lúa trỉa
pŏk,chân móng
hrih chrang,cao giọng hát
hiar,trải sa
bơ̆ng hơ gơ̆r,dùi trống
ưh kơ klaih,không thoát
'dông,nổi
năr kiơ̆ kơkhĕi,âm lịch
yak,bước đi
kŏ jong,mai mối
kơ pơ̆ng,trên
kơtua,cây cầu
'bơr,miệng
pơu pao,tiếng nổ lốp đốp của lồ ô
ple ̆ i tơdăm,làng thanh niên
'brơk,đấy
khẽi,mặt trăng
tơglơh,sụp đổ  đi 
chă druh,đuổi
gơ'nhrơ̆ng,đứng thẳng trong tư thế nghiên
dră drang,bề bộn
tem kơthơ,tem
gơ̆l,choai
pơrơih,kén ăn
khu`l tơdăm apung,huyện đoàn
kơ dô̆ xoang,biểu diễn nghệ thuật
đe hơ 'yoh,con nít
thơ thŭt thơ thăt,nườm nượp
ngôi ngơ ̆r,vui đùa
tê̆,quái
kơbơ̆p,giập bễ
yuh,hơi nóng
anong măng,khuya
hơret,xiết
bơblĕnh,chừng
kơpal,bề mặt
dă,khá
ttf'mlêk,vết sẹo
ttfchrâ,rọi đèn vào nhau
